ecsgthr,Mar 2015,5,Ingen lyx men fullständigt tillräckligt,"Trevligt bemötande och flexibel inställning till behov. De fixade te på kvällen och den vi hälsade på kunde dela frukost med oss utan strul.  Bra rum, ostört, bra sängar och bra frukost. Promenadavstånd till allt inkl. stationen.",,,,Date of stay: March 2015,"[All, languages]",57
Nicolas W,Sep 2014,5,Excelent place!,"Although I stayed only one night, but I would have definitively stayed longer! The room was very cozy, the bed super comfortable, the service was very kind, the hotel is charming, and is very well located. Definitively would come again!",,,,Date of stay: August 2014,"[All, languages]",57
Numtsibums,Aug 2014,5,Mysigt och prisvärt! ,"För andra gången bor vi nu på Lilla Hotellet. Charmig inredning, rent och fräscht, och mycket sköna sängar.  Man bor nära allt som händer, och ändå är det väldigt lugnt utanför under hela natten.   Relativt enkel, men välsmakande och fullt tillräcklig frukost.  Mycket vänlig och…",,,,Date of stay: August 2014,"[All, languages]",57
Arja U,Aug 2014,5,Personal service and a great place to stay,"Just the place to stay if you want to stay in Lund for a few days. The personnel is friendly and service first class. Breakfast in the morning is worth going up early, simple and good quality. The rooms are proper, clean and cosy. You can park your car in the safe yard for a…",,,,Date of stay: August 2014,"[All, languages]",57
Julliaa,Jun 2014,5,очень уютный отель,"Отель расположен в исторической части города, в пешей доступности от железнодорожного вокзала. Расположение очень удобное, от Ж/д вокзала на электричке за 10 минут можно доехать в Мальмо. Рядом расположены магазины и кафе. Но самое приятное это стиль отеля. Отель очень маленький…",,,,Date of stay: June 2014,"[All, languages]",57
ProfessorHook,Mar 2014,5,"Lovely, cosy hotel",In the middle of Lund! I always stay here. Breakfast amazing. Personnel very helpful. Always arranged for me to get my special tea in the morning. Very good when visiting my kids who both study at Lund's University.,,,,Date of stay: April 2013,"[All, languages]",57
Tessus,Sep 2013,4,Trevligt damhotell-parhotell,"Ett trevligt litet charmigt hotell väldigt centralt i Lund, nära allt. Reser en del och bor mycket på hotell och något jag reflekterade över vid frukosten var att det var mest damer, verkar som de väljer hotell med hjärtat.Frukosten var liten och alldeles tillräckligt, möjligen…",,,,Date of stay: September 2013,"[All, languages]",57
MarcVanOostendorp,Apr 2013,4,"A real hotel, but then small","This is a lovely place to go to when you visit Lund for a few days: it's a full-blown hotel, but very small. There even is a small conference room. The staff is extremely friendly. I had the impression that I was one of the few quests, so that everything was also quiet, although…",,,,Date of stay: April 2013,"[All, languages]",57
bgunnarb,Mar 2013,4,"Small boutique hotel, walking distance to everything!","Lilla Hotellet (""The small hotel"") really is just what it says. Centrally located in a couple of modernized townhouses, just two blocks away from the central square in the city. Our quiet room faced inwards to the courtyard and was decorated in light colours, very clean and with…",,,,Date of stay: March 2013,"[All, languages]",57
Erika T,Feb 2013,4,Litet och bra,"Ligger relativt centralt, rent och trevlig personal. Kanske inte ett rum man vill bo på i flera nätter men för en eller två nätter fungerar det utmärkt. Saknar restaurang för middag och lunch finns inte heller träningsmöjligheter.",,,,Date of stay: December 2012,"[All, languages]",57
StockholmLouise,Dec 2012,3,Bra centalt hotell men tråkig frukost!,Bra centralt hotell men tråkig frukost! Ligger mycket centralt nära saluhallen. Fräscht och rent. Frukosten hade ej så stort utbud och thet var bara ljummet. Fin innergård där man kan ställa bilen mot betalning.,,,,Date of stay: October 2012,"[All, languages]",57
JACQUES DE GUISE,Jul 2012,4,Tasting Sweden in the 19th century,"Lilla Hotellet is one of those places that has mixed modern and the old in many ways: wifi that works, modern showers and yet all that in a pleasant 19th century decor in the middle of the city of Lund. Lund beware is a university town and therefore restaurants seem difficult to…",,,,Date of stay: June 2012,"[All, languages]",57
Castor_Dioskouros,Jan 2012,4,"Quiet, central and clean.",We stayed at this small family-run hotel in November 2011. It was the second time for me so I knew it would be good value for money. The room was stylish and although not particularly big it suited our needs. On this cold and rainy November weekend it was pleasantly warm. The…,,,,Date of stay: November 2011,"[All, languages]",57
klar10,Oct 2011,4,"Bra för affärsresande och par, inte något för barnfamiljer","Lilla hotellet är supercharmigt och med bra läge i Lund. Men inga barnstolar i frukostrummet, eller extrasängar/resesängar till små barn. Det var uppenbart att barn ville man inte ha där. Allt annat var toppen.",,,,Date of stay: October 2011,"[All, languages]",57
DiscerningOfLondon,Aug 2011,4,Charming small family-run hotel,"Pros: Simple, traditional, mostly white Swedish decor. Cosy and very clean. Free wi-fi internet. Friendly staff Good central location in Lund.  Cons: Bed mattress was far too soft. Only a minor point - but it was rather like being in an Ikea showroom!",,,,Date of stay: August 2011,"[All, languages]",57
Steve R,Sep 2010,5,Just wonderful!,"A lovely little hotel with caring family owners and nice rooms, in a historic old building.  The location could not be more central (it's about 10 metres from the bus station).  The number-coded locks on all the doors and rooms are a very good idea.  There is even car parking. …",,,,Date of stay: August 2010,"[All, languages]",57
ThomasJonsson,Mar 2010,5,Lugnt och centralt till ett bra pris,"Hotellet ligger bra till, har sobra snygga rum och trådlöst internet som ingår i priset - på det hela taget ett bra hotell till vettigt pris.",,,,Date of stay: February 2010,"[All, languages]",57
Travellin_Petey,Nov 2009,5,Fantastic experience,"Very pleasant stay in the town center. Sightseeing and restaurants within walking distance of the hotel. Very friendly staff, homey feeling. Wireless internet free of charge.",,,,Date of stay: March 2009,"[All, languages]",57
geofredrik,Oct 2008,4,Very Swedish.,"Nice, clean, central, friendly staff, good food, good beds and bathrooms. I enjoyed the stay. Nice staff that care for their guests.",,,,Date of stay: September 2008,"[All, languages]",57
chib0,Jul 2008,2,"central, clean, too basic","It's reasonablt central, walking disance to everywhere. The house itself is really charming, has a lot of old town character (in spite of obviously being recelntly refurbished).  Impecably clean. The owners are very friendly.   The rooms are on the small side.  Breakfast is very…",,,,Date of stay: June 2008,"[All, languages]",57
LindaNetherlands,Apr 2008,4,Nice hotel in the centre of Lund,"Lilla Hotellet is a small family hotel in the centre of Lund. Rooms are basic, clean and nicely decorated (cute rooms). Free wireless internet is available. Breakfast is good, but simple (only cold food).",,,,Date of stay: April 2008,"[All, languages]",57
