Rainer Z,Nov 2018,4,Günstig und gut,Das relativ neue Hotel in einem Hochhaus liegt am Rande des Gewerbegebiets nord-östlich der Innenstadt. Autofahrer können ihr Fahrzeug für kleines Geld (natürlich mit Karte - wir sind in Schweden!) in der gegenüberliegenden Garage unterstellen und -so sie wollen- mit einem der…,"Response from Cassandra_Windahl, Receptionschef at Elite Hotel IdeonResponded Nov 12, 2018","Responded Nov 12, 2018","Best Rainer Z,   Thank you for the feedback.   Kind regards,  Cassandra Windahl Front Office Manager",Date of stay: September 2018,"[All, languages]",512
Victor Z,Nov 2018,4,Andra gången i sviten,"Bodde för andra gången i en av hotellets sviter. Utsikten är magnefik och frukosten väldigt god. Sviten är rymlig och perfekt för att bjuda in några vänner en kväll för lite umgänge. Bra med glas, bestick och porslin i rummet man kan använda sig av. Vi anser nog dock att det kan…","Response from Cassandra_Windahl, Receptionschef at Elite Hotel IdeonResponded Nov 12, 2018","Responded Nov 12, 2018","Bästa Victor Z,  Tack för din feedback.  Glädjer mig att du trivs i våra fina sviter.  Angående tekniken i sviterna så jobbar vi faktiskt på att förbättra det just nu. Så det kommer inom an snar framtid.   Hälsningar,  Cassandra Windahl Receptionschef",Date of stay: November 2018,"[All, languages]",512
Laura B,Nov 2018,4,Davvero bello,L'hotel è molto bello e  si possono noleggiare gratuitamente biciclette in ottimo stato! La camera è pulitissima anche se non molto grande. Eravamo nella camera senza finestra e consiglio vivamente di prendere quella con la finestra. Spiazza un pò non vedere fuori. La colazione…,"Response from Cassandra_Windahl, Receptionschef at Elite Hotel IdeonResponded Nov 12, 2018","Responded Nov 12, 2018","Best Laura B,   Thank you for your kind feedback.  About the breakfast I will take a look on that.   Have a great day and welcome back to us!  Kind regads,  Cassandra Windahl Front Office Manager",Date of stay: October 2018,"[All, languages]",512
Stefan J,Nov 2018,5,Deluxerum högt upp med utsikt,Vi bodde här den 2-4 november och hade ett deluxrum på 14 våningen som var väldigt trevligt. Vi fick otroligt bra service i receptionen och av frukost personalen. Fanns en god frukost och för oss var allt perfekt. Fanns bara en sak som var lite tråkigt och det var att det fanns…,"Response from Cassandra_Windahl, Receptionschef at Elite Hotel IdeonResponded Nov 12, 2018","Responded Nov 12, 2018","Bästa Stefan J,   Tack för din feedback. Glädjer mig att ni trivdes hos oss och att vår personal tog god hand om er.   Angående hissen så finns där en knapp som endast kallar på den hissen som ska till 14 våningen för att underlätta.  Beklagar att den infon inte kom fram till er.   Med vänliga hälsningar,  Cassandra Windahl Receptionschef",Date of stay: November 2018,"[All, languages]",512
Happiness11200400580,Nov 2018,3,Nice Hotel for short time stayings,"Very good customer service and excellent breakfast!Far from the city center around 40 mim walk distance. The heating system is not good at all, we even had to change room, I bit expensive for the quality of the service.                                                            …","Response from Cassandra_Windahl, Receptionschef at Elite Hotel IdeonResponded Nov 12, 2018","Responded Nov 12, 2018","Best Happiness11200400580,   Thank you for the feedback.   I will take look on the heating system and see what we can do.   Kind regards,  Cassandra Windahl Front Office Manager",Date of stay: October 2018,"[All, languages]",512
Zita M,Oct 2018,5,Customer comes first,"The rooms are spacious and clean. At first, I was disappointed when I came to the restaurant and there was no gluten free vegetarian option on the dinner menu. However, my needs were especially accommodated by the kitchen and I got an excellent meal that wasn't on the menu.…","Response from Cassandra_Windahl, Receptionschef at Elite Hotel IdeonResponded Nov 12, 2018","Responded Nov 12, 2018","Best Zita M,   Thank you for your kind feedback.  It makes me happy to read that the restaurant took that good care of you.   Have a wonderful day and welcome back to us!  Kind regards,  Cassandra Windahl Front Office Manager",Date of stay: October 2018,"[All, languages]",512
fougeri,Oct 2018,5,Snyggt,"Här var det mkt fin service, matsal och bar med Bartender. trevlig personal och bra faciliteter. Lite ""off"", men bra buss förbindelser till stan. Bra helgpris. Läckert!  Jag kommer tillbaka. Nu närmast oktober, 2019.  Seriösa ägare och alla måna om god service.","Response from Cassandra_Windahl, Receptionschef at Elite Hotel IdeonResponded Oct 25, 2018","Responded Oct 25, 2018","Bästa Fougeri,   Tack för din fina feedback. Glädjer oss att du är så nöjd och väljer att komma tillbaka, det är minst sagt ett bra betyg.   Du är varmt välkommen tillbaka till oss.   Ha en fin dag!  Hälsningar,  Cassandra Windahl Receptionschef",Date of stay: September 2018,"[All, languages]",512
NEN,Oct 2018,4,Trevligt hotell,Ett trevligt hotell med en entré under ombyggnad. Lugnt läge och fina rum. Ett större gäng med idrottande ungdomar for fram över frukostborden som en svärm gräshoppor. Tyvärr har de en förmåga att ta för sig mer av det goda än vad de äter upp. Den frukostupplevelsen hade vi…,"Response from Cassandra_Windahl, Receptionschef at Elite Hotel IdeonResponded Oct 25, 2018","Responded Oct 25, 2018","Bästa NE N,   Tack för din fina feedback, glädjer oss att du är nöjd.   Ha en fin dag och välkommen tillbaka till oss i framtiden.   Hälsningar, Cassandra Windahl Receptionschef",Date of stay: June 2018,"[All, languages]",512
devnprt1,Sep 2018,5,"A huge suite on upper floors, great buffet breakfast and full bar, local bus or taxi to down town Lund.",A huge suite at the cost of other 4-star hotel single rooms with views from the 14th floor.  A short taxi or bus ride to the central station.  Great selection for buffet breakfast with lunch and dinner options with support of a full bar.,"Response from Cassandra_Windahl, Receptionschef at Elite Hotel IdeonResponded Sep 27, 2018","Responded Sep 27, 2018","Hi devnprt1,  Thank you for your kind feedback.   Have a wonderful day and I hope to welcome you back to us in the future!   Kind regards,  Cassandra Windahl Front Office Manager",Date of stay: September 2018,"[All, languages]",512
curthansson,Sep 2018,2,Weekend i Lund,Perfekt läge inte mitt i stan men ändå promenadavstånd. Annars kan man ju låna cykel eller ta bussen. Vi hade underbar utsikt och byggnadsfasaden är unik. God frukost dock lite rörigt och tomma fat. Vi gick ner och åt vid 9 en söndag.,"Response from Cassandra_Windahl, Receptionschef at Elite Hotel IdeonResponded Sep 26, 2018","Responded Sep 26, 2018","Hej Curthansson,  Tack för din feedback, det glädjer mig att du trivdes i vårt hotell.  Jag beklagar att frukosten inte levde upp till dina förväntningar. Ska genast prata med frukostansvarig och fråga vad som hänt här.   Ha en fin dag och välkommen åter.   Hälsningar,  Cassandra Windahl",Date of stay: September 2018,"[All, languages]",512
claesgorangustavsson,Sep 2018,3,Jobbresa till Lund,"Relativt bra, men dyrt och fönster in mot receptionen. Läget är lite sisådär fungerar bra men bil och taxi men en skyllt hur man hittar receptionen vore inte helt fel. Bra frukost men trånt att hämta mat och borden lite som skolbespisning.","Response from Cassandra_Windahl, Receptionschef at Elite Hotel IdeonResponded Sep 26, 2018","Responded Sep 26, 2018","Hej claesgorangustavsson,   Tack för din feedback, vi jobbar ständigt på att förbättras och din feedback är ett viktigt verktyg för att det ska vara möjligt.   Vi har rum med utsikt ut och sen har vi några fåtal med fönster in mot lobbyn.   Ha en underbar dag och välkommen åter.   Hälsningar,  Cassandra Windahl",Date of stay: September 2018,"[All, languages]",512
Justavin P,Sep 2018,5,Great modern hotel at Lund,"Very good hotel with comfortable bed, good ambience, and helpful and friendly staff. Corner room is tight, so if you have the option, go for middle section room. It is further away from the city, but you can take the cab or bus. It's about 20-30 minutes away from downtown Lund…","Response from Cassandra_Windahl, Receptionschef at Elite Hotel IdeonResponded Sep 26, 2018","Responded Sep 26, 2018","Hi Justavin P,   Thank you for the kind feedback.  Please tell us next time if it is any room you prefer.   Have a wonderful day and welcome back to us.   Sincerely,  Cassandra Windahl",Date of stay: May 2018,"[All, languages]",512
seib259,Sep 2018,5,Excellent new hotel,"Nice rooms, three elevators to use, perfect bathroom (spacious and wit softly humming ventillation), working air-heating, great bed, adiquet lighting in the room and at the bedsite,  quiet. Friendly staff. ","Response from Cassandra_Windahl, Receptionschef at Elite Hotel IdeonResponded Sep 17, 2018","Responded Sep 17, 2018","Thank you for the kind feedback.  I hope to welcome you back to us.   Kind regards,  Cassandra Windahl Front Desk Manager",Date of stay: September 2018,"[All, languages]",512
john g,Sep 2018,5,Excellent provision for wheelchair users,"We needed a hotel that had good facilities for wheelchair and were recommended this one by another hotel in Lund. It is very much ""business"" in its feel as it is located on the edge of the Ideon business/technology park and a modern part of the university campus on the edge of…","Response from Cassandra_Windahl, Receptionschef at Elite Hotel IdeonResponded Sep 17, 2018","Responded Sep 17, 2018","Thank you for the kind feedback. I'm happy to read that you are happy with us in so many ways.   Hope to welcome you back soon to us.   Kind regards,  Cassandra Windahl Front Desk Manager",Date of stay: September 2018,"[All, languages]",512
Annika K,Sep 2018,4,Kurztrip,Wir hatten über TT-Line einen Kurztrip gebucht. Das Hotel liegt außerhalb vom Stadtzentrum zu Fuß etwa 26 Minuten. Wir haben uns kurzerhand über die Handyapp Skånetrafiken ein 24 Stunden Busticket gekauft für 2 Personen umgerechnet ca 10 Euro. Bushaltestelle war 500 m entfernt.…,,,,Date of stay: September 2018,"[All, languages]",512
245walidd,Sep 2018,4,Good hotel but the service......,This hotel is perfect for business trips. The rooms are clean and comfortable. The breakfast is amazing. The only bad experience was at the bar. I had to wait 45 minutes to have a beer... and off course it’s normal for the waiter. ,,,,Date of stay: September 2018,"[All, languages]",512
twin411,Sep 2018,5,Excellent ,"Great room very large - bed was excellent very comfortable.  Breakfast is plentiful lots of options, and great coffee. Fabulous bar in the evening and very good meals as well. The staff were fantastic and very helpful -excellent service.",,,,Date of stay: September 2018,"[All, languages]",512
Orwallius,Sep 2018,1,Bunker,"Dåligt läge, dålig säng och rummet utan fönster känns som en bunker som ger ångest. När jag besöker är dessutom hela området en byggarbetsplats där framkomlighet och dålig skyltning gjorde det svårt att hitta ingången. ","Response from Cassandra_Windahl, Receptionschef at Elite Hotel IdeonResponded Sep 17, 2018","Responded Sep 17, 2018","Tack för din feedback.  Beklagar att din vistelse inte levde upp till dina förväntningar.   Tråkigt att höra att du inte alls är nöjd med ditt rum. Vi har en specifik rumskategori här på Ideon som heter SUN, denna har tyvärr inga fönster men vi har satt in stora ljusväggar för att motverka att det känns som en bunker men vi har bevisligen inte lyckats här. Vi har självklart rum med fönster som jag misstänker hade passat dig mycket bättre.   Anledningen till att hotellet för tillfället ser ut som det gör är för att vi håller på att renovera våran fasad och vi har stängt av delar av gatan utanför av säkerhetsskäl, då de klättrar längs fasaden och det finns risk att något faller ner. Angående skyltningen ska jag genast kolla om det går att göra denna bättre.    Jag beklagar återigen för din tråkiga upplevelse. Du får jättegärna höra av dig till mig om du någonsin ska besöka oss igen så ska jag göra mitt bästa för att din vistelse ska uppfylla dina förväntningar.    Med vänliga hälsningar,  Cassandra Windahl Receptionschef",Date of stay: September 2018,"[All, languages]",512
Jean-pascal P,Sep 2018,5,UNE ETAPE PLUS QUE SYMPA,Un bel hôtel confortable et moderne où il est très agréable de passer une nuit lorsque l'on est en voyage. Nous avons été heureux de pouvoir trouver une chambre pour trois en arrivant à une heure tardive sans réservation (21h). Le buffet du petit déjeuner est très bien fourni et…,,,,Date of stay: August 2018,"[All, languages]",512
Brianrcooke,Aug 2018,5,Very smart and tidy hotel,"We have used the Elite every time we visit Lund to meet with family. Always a consistent experience, rooms very clean and tidy and has all the amenities you need in your room from from tea and coffee, safe, iron and board, toiletries, tv, dry cleaning etc.  There are choices of…",,,,Date of stay: July 2018,"[All, languages]",512
PetraB69,Aug 2018,4,Okay for one our two nights....,"Located outside of Lund ( however the city can be reached via public transport) in an industrial area the hotel offers all classical business amenities. Breakfast was okay, but not special. Rooms seemed to be refurbished. windows were not to open.",,,,Date of stay: August 2018,"[All, languages]",512
cressidaroberts,Aug 2018,4,Elite Hotel - Elite Service,"Very nice hotel, good facilities, great service and friendly staff. Location was near the business I was visiting so not ideal for sight seeing in central Lund. I would definitely stay there again and also look at other Elite Hotels in the group.",,,,Date of stay: August 2018,"[All, languages]",512
Fredrik A,Aug 2018,4,Lugnt hotell med god standard,Hotellet ligger lite utanför stadskärnan. Ett plus är dock att man kan få låna en cykel. Rummet var tyst och välstädat. Bra standard utan något överdåd. Frukosten var riktigt bra en av dagarna men nästa dag var utbudet klart mindre. Även andra dagen var det en ok hotellfrukost,,,,Date of stay: August 2018,"[All, languages]",512
widlundroland,Aug 2018,4,Rekommenderas,"Ett mycket trevligt och bra hotell med stora vyer. Riktigt bra frukostbuffé, bra och städade rum, fräscht, nytt och bra ytor där man kan sitta och koppla av, alt. Sitta och jobba. Parkeringsgarage finns precis utanför hotellet, 40 kr för ett dygn.",,,,Date of stay: August 2018,"[All, languages]",512
Michael N,Aug 2018,5,"Inte i cityläge, annars toppenhotell","Jag hade bokat en svit (inte lika dyra som på andra hotell) och blev väldigt nöjd med mitt val. Fin utsikt, gott om plats, köksdel, stor säng, stort badrum, två stora TV-apparater, fungerande luftkonditionering. Frukosten håller hög klass, i likhet med alla Elite-hotell. Cyklar…",,,,Date of stay: August 2018,"[All, languages]",512
BackPacker262440,Aug 2018,5,Hundvänligt toppenhotell,Gästbemötandet perfekt. rent o fräscht. Toppen sängar med supersköna lakan. Känner sig alltid mycket välkommen. Trevlig personal.Inga problem att kunna äta med hunden vid lobbyn till skillnad mot Scandic kedjan,"Response from Nina L, Hotelldirektör at Elite Hotel IdeonResponded Aug 9, 2018","Responded Aug 9, 2018",Tack för din fina feed back.  Det gläder oss mycket att du var så nöjd med din upplevelse hos oss.  Hjärtligt välkommen till oss på Elite Hotel Ideon igen.  med vänlig hälsning Nina Lund,Date of stay: August 2018,"[All, languages]",512
Johan,Jul 2018,4,Räddare i sommaren ,Sov bättre än på länge. +30 ute men +20 på rummet. Valde dessutom ett rum utan fönster för att inte störas av solen. Frukosten var mycket bra. Cyklar skulle finnas att låna men det fanns inte så att det räckte vilket var synd. ,"Response from Nina L, Hotelldirektör at Elite Hotel IdeonResponded Aug 9, 2018","Responded Aug 9, 2018","Tack för din feed back.  Det gläder mig att du fick en god natts sömn fastän vi har ett så fantastiskt varmt väder här i Skåne.  Ja, våra lånecyklar är populära att låna. Vi har tio stycken, men tyvärr så räcker de ändå någon gång inte.  Jag hoppas att du snart har vägarna förbi oss igen.  Hjärtligt välkommen. med vänlig hälsning Nina Lund",Date of stay: August 2018,"[All, languages]",512
Mattias A,Jul 2018,4,Lugnt och trevligt,"Trevligt hotell en bit utanför centrum. Rent och fint. Stora bekväma och väl inredda rum. Vänligt bemötande från personalen. de hade inte riktigt koll på vilka rum som hade vilken typ av sängar, men det löste sig. Helt OK hotellfrukost utan något speciellt. Middagen på…","Response from Nina L, Hotelldirektör at Elite Hotel IdeonResponded Aug 9, 2018","Responded Aug 9, 2018",Tack för din feed back. Den är viktig för oss.  Mycket trevligt att du tyckte om hotellet.  Sängtyperna ska alla känna till så vi ser över den informationen ytterligare en gång.  Det är tråkigt att läsa att du inte tyckte att restaurangen levererade enligt din förväntan och så ska det inte var. Vi kommer se över vårt utbud och leverens av produkten.  Tack än en gång och varmt välkommen till oss igen.  med vänlig hälsning Nina Lund,Date of stay: June 2018,"[All, languages]",512
Klaus T,Jul 2018,3,Design hotell med brister,"Hotellet är vackert, skön lobby och restaurang , fina rum , utmärkt städning. Borde få en femma i betyg men: Vårt rum hade ingen luftkonditionering under årets varmaste dagar, var ur funktion, man skyllde på tyskarna, samtidigt hade man full luftkonditionering i de allmänna…","Response from Nina L, Hotelldirektör at Elite Hotel IdeonResponded Aug 9, 2018","Responded Aug 9, 2018",Tack för din feed back. Den är mycket viktig för oss.   Det gläder mig att du tyckte om hotellet och det är även mycket tråkigt att läsa att vi inte levererade till 100 %.  Det var ytterst olyckligt att ventilationen slutade fungera under er vistelse. Speciellt med tanke på att det var så varmt ute. Vi försökte verkligen göra vårt yttersta för att få igång den så fort som möjligt igen.   Vi arbetar kontinuerligt med att lösa allt det som kan uppstå i verksamheten och vi ska alltid ha gästen i fokus. Det är ytterst viktigt att vi agerar professionellt i alla situationer. Därför är det mycket tråkigt att läsa att du har fått ett så otillfredsställande svar och att du inte fick den uppmärksamhet som vi vill ge alla våra gäster. Jag beklagar detta.  Din viktiga feed back har vi hanterat med berörda personer.   Jag hoppas att du vill ge oss en chans igen med ett besök hos oss.  Kontakta mig gärna direkt.   Du är varmt välkommen.   med vänlig hälsning  Nina Lund,Date of stay: July 2018,"[All, languages]",512
Madeleine O,Jul 2018,5,Toppklass ,"Tusen tack för vår vistelse hos er. Den får toppbetyg. Från incheckning till utcheckning möttes vi av kompetent professionell personal med ett utmärkt kundbemötande. Frukosten bar helt fantastisk. Ett extra plus till mannen som på ett smidigt sätt såg till att allt var påfyllt,…","Response from Nina L, Hotelldirektör at Elite Hotel IdeonResponded Aug 9, 2018","Responded Aug 9, 2018",Tack så jättemycket för din feed back. Det är extra roligt att läsa att en kollega har utmärkt sig så positivt. Varmt välkommen till oss igen. med vänlig hälsning Nina Lund,Date of stay: July 2018,"[All, languages]",512
teddey2018,Jul 2018,5,Ideon,"fantastiskt fint Hotel, bra pris och otroligt trevlig och hjälpsam personal, fint rum med en skön säng, rent och fint i dusch och en alldeles utmärkt frukost, rekommenderar detta hotel till både vänner och bekanta, och jag kommer alldeles säkert att boka mig där igen om jag är i…",,,,Date of stay: July 2018,"[All, languages]",512
Mikaela L,Jul 2018,5,Övernattade på väg till Legoland,"Super nöjda med vår vistelse! Trevlig personal, vacker lobby, stort och fint Familjerum, sköna sängar och kuddar 😊 Något jag ofta saknar på hotell i sverige är ordning vid frukosten, på många hotell tar saker slut och fylls inte på förens man har sagt till. INTE på detta…","Response from Nina L, Hotelldirektör at Elite Hotel IdeonResponded Aug 9, 2018","Responded Aug 9, 2018","Tack för er feed back. Det gläder oss, speciellt frukostgänget, att ni var så nöjda. Jag hoppas att ni snart har vägarna förbi igen.  Hjärtligt välkomna!  med vänlig hälsning Nina Lund",Date of stay: July 2018,"[All, languages]",512
allvin014220546,Jul 2018,4,Tyst och lugnt.,Trevlig personal. Mycket sköna sängar.Bra frukost. Billig och bra parkering. Hotellet ligger två tre km. utanför centrum. Men bussar går ganska ofta. Hållplats utanför hotellet. Nära till flygplatsen.,,,,Date of stay: July 2018,"[All, languages]",512
Annika V,Jul 2018,3,Fult på utsidan men fint inuti. ,"Hotellet ligger lite tråkigt men när man kom in så glömde man utsidan, det var stilfullt inrett både i lobbyn och rummen. Frukosten var bra det fanns allt man kan önska sig och lite till. Personalen var mån om att man skulle trivas, när vi kom såg städerskan att vi hade 2 små…",,,,Date of stay: July 2018,"[All, languages]",512
Sofie S,Jul 2018,5,Fantastiskt!,"Ett häftig hotellrum, även om vi var utan fönster. Fantastiskt ryggbiff på menyn i restaurangen! Och en mycket trevlig och hjälpsam personal! Rekommenderar varmt detta hotell/restaurang:)  Mycket modernt, mysigt och trivsamt!  ",,,,Date of stay: July 2018,"[All, languages]",512
Sandra S,Jul 2018,5,Lundatripp,"Jättefint och fräscht hotell, supertrevlig personal och riktigt bra frukostbuffé! Nära till bussar, annars var det ganska trevligt att promenera in till centrum som vi gjorde. Utseendemässigt får hotellet 5 poäng! ",,,,Date of stay: July 2018,"[All, languages]",512
Badmintonclub,Jun 2018,2,Not great,"First night of 3, already not liking the hotel. Food is very oily, steak poor quality and restaurant service very slow, room is very nice and comfortable, but going to have to find somewhere else for evening meals. ","Response from Nina L, General Manager at Elite Hotel IdeonResponded Jul 6, 2018","Responded Jul 6, 2018",Thank you for your feed back. Your feed back is one of our best tools to improve our product and service.  I´m pleased to read that your were satisfied with your room in our hotel. I´m also very sorry to read that your restaurant visit weren´t at all what you expected. We have therefore already done some changes in our delivery to our guests.   Please get in contact with us if you have any more information or questions.  I hope to see you soon again so that we have a chance to show you our best service.  Best regards Nina Lund ,Date of stay: June 2018,"[All, languages]",512
swinsn954762,Jun 2018,5,Great hotel,"Wonderful. Such great customer focus and lovely staff. The rooms are comfortable. Breakfast is varied, bar/restaurant is great. Parking is very cheap. This is a lovely hotel and I highly recommend it.","Response from Nina L, General Manager at Elite Hotel IdeonResponded Jul 6, 2018","Responded Jul 6, 2018",Thank you for your lovely feed back. I´m pleased to read that you were so satisfied with your stay in our hotel. I hope to see you soon again. Welcome back to Lund. best regards Nina Lund,Date of stay: June 2018,"[All, languages]",512
SIGBON,Jun 2018,4,ETRUNT ETT DYNAMISKT OMRÅDE,vi åt en perfekt lunch i den stora och trevlliga  restaurangen. Servicen var helt OK. Bästa servicen var dock i receptionen där den engagerade kvinnan satte upp en skylt KOMMER STRAX och visade oss ett mycket modernt rum med en fantastisk utsikt över Lundaslätten,,,,Date of stay: April 2018,"[All, languages]",512
Friedhelm R,Jun 2018,4,Schwankend selbst innerhalb eines Aufenthaltes,"Waren mehrere Tage im Hotel. Zimmer super. Service auf dem Zimmer schwankt zwischen gut und befriedigend. Service an Rezeption Klasse. Service im Frühstücksraum gut.  Das in einem 4 Sterne Hotel ein Cappuccino oder Kaffee Crema nicht im Frühstückspreis enthalten ist, ist sehr…",,,,Date of stay: June 2018,"[All, languages]",512
Mizio1805,Jun 2018,5,Confermo l'esperienza precedente,"Tornato di nuovo a Lund per lavoro, ho avuto occasione ancora di essere ospitato in questo hotel e di nuovo mi sono trovato bene. La colazione è di ottima qualità, assortita ed abbondante. Camere grandi e pulite. Lo consiglio!",,,,Date of stay: July 2017,"[All, languages]",512
Beatrice J,Jun 2018,3,Fina rum. - frukost ,"Fint hotell med bra gym och fina rum. Minus är frukosten som var smak lös och att det inte stod vad vissa grejer var, kan vara bra om man har allergier och för att undvika svinn.. Annars nöjd. + med AC på rummet under dessa varma dagar. ","Response from Nina L, General Manager at Elite Hotel IdeonResponded Jul 6, 2018","Responded Jul 6, 2018","Hej Beatrice, tack för din feed back.  Det gläder mig att du på många sätt var nöjd med din upplevelse på hotellet. Självklart ska det framgå vilka produkter vi har på frukostbuffén. Våra gäster ska även uppleva att frukosten är inbjudande, välfylld och smakrik.  Jag hoppas att du snart vill besöka oss igen och att du då upplever att vi levererar en frukost som har alla de delar som du och andra gäster eftersöker.  Hjärtligt välkommen till Lund. med bästa hälsning Nina Lund",Date of stay: June 2018,"[All, languages]",512
