annlof,May 2018,5,fett nice,"Fett nice hotel stora fina rum bra möbler rent och fint god frukost saknar dock gröt, lite olika info om när man kunde äta mat på kvällen men sibylla finns ju runt hörnet. lungt och tyst man kan komma och gå som man vill","Response from Anna W, Receptionschef at The More Hotel LundResponded May 22, 2018","Responded May 22, 2018","Tack för Er fina recension om oss!  Beklagar att det inte var tydligt med info ang vår restaurang Matrummet, men vår hemsida är alltid uppdaterad.  Välkommen tillbaka vid ett tillfälle  ",Date of stay: May 2018,"[All, languages]",140
rheawurtz,May 2018,5,Rekommenderar The More Hotel Lund,Mycket trevligt hotell med enormt bra och personlig service. Jag rekommenderar The More Hotel Lund. Allt var mycket fräscht och i nyskick.  Restaurangen var fantastiskt bra. Lugnt läge och trevlig utomhus lounge. ,"Response from Anna W, Receptionschef at The More Hotel LundResponded May 15, 2018","Responded May 15, 2018",Tack för Er fina recension om oss!  Trevligt att du testade vår restaurang och att du även kunde njuta av fint väder på vår innergård  Hoppas vi ses igen!  ,Date of stay: May 2018,"[All, languages]",140
CarlaKP15,May 2018,5,A great hotel in a perfect location,"A really great hotel, here’s some info on it:  The service is fantastic.  We turned up early and could check in early.  My 2 year old daughter was hungry when we arrived - they kindly offered for her to have some of the breakfast buffet for free.  All the staff were…","Response from Anna W, Receptionschef at The More Hotel LundResponded May 7, 2018","Responded May 7, 2018",Thanks for your nice review about us!  ,Date of stay: May 2018,"[All, languages]",140
Anna L,Apr 2018,5,Mysigt hotell ,Mysigt hotell med lagom gångavstånd till centrum. Nära stadsparken med bra möjligheter för motion och mysiga omgivningar. Toppen med ett litet kök i rummet. Både kyl och diskmaskin fanns. Takbjälkar och stora fönster. ,"Response from Anna W, Receptionschef at The More Hotel LundResponded May 1, 2018","Responded May 1, 2018",Tack för Er fina recension om oss!  Trevligt att ni hade möjlighet att utnyttja Lunds trevliga utemiljöer. Nästa gång ni besöker Lund för ni inte missa vår fantastiska botaniska trädgård som ligger ca 15 minuters gång från hotellet.  ,Date of stay: April 2018,"[All, languages]",140
424mags,Mar 2018,5,Häftig miljö med gammalt och nytt i fin kombination,Häftig miljö med gammalt och nytt i fin kombination. Fantastiskt god mat på Vendels matrum och jättegod frukostbuffé. Mycket trevlig och tillmötesgående personal. Ovanliga rum med pentry och mellanvägg med vridbar tv. Kul lösning.,"Response from Anna W, Receptionschef at The More Hotel LundResponded Mar 20, 2018","Responded Mar 20, 2018",Tack för ditt fina omdöme. Kul att du provade vår fantastiska restaurang Matrummet och gillade våra rymliga rum.  Hoppas vi ses igen,Date of stay: March 2018,"[All, languages]",140
DM51,Feb 2018,4,Apartment style hotel,"Currently staying here on a business trip in a superior studio. The hotel is well located a five minute bus ride from the centre of town, with bus stops almost immediately outside and a good service. This is an apartment style hotel, which means several things. Firstly, instead…","Response from Anna W, Receptionschef at The More Hotel LundResponded Feb 27, 2018","Responded Feb 27, 2018",Thanks for your nice review about us!  We provide both kettle and dishwasher tablets in the room. Hope to see you again  ,Date of stay: February 2018,"[All, languages]",140
sandra_orn,Feb 2018,5,Bästa hotellet!,Helt klart det bästa hotellet som jag bott på! Jag besöker The More i Lund nästan varje vecka pga jobbresor och det är få hotell som får en att känna sig som hemma och att det samtidigt är med en lyxbetoning.,"Response from Anna W, Receptionschef at The More Hotel LundResponded Feb 15, 2018","Responded Feb 15, 2018",Tusen tack för ditt fina omdöme och att vi lyckats få dig att känna sig som hemma fast man är borta.,Date of stay: February 2018,"[All, languages]",140
Riccardo C,Feb 2018,3,Nice hotel with cool design,"I like a lot the structure and the breakfast, however I don't really appreciate that there is no cleaning for one week even if I understand the price limitations and my Swedish is quite poor therefore this questioner is not really applicable to me ","Response from Anna W, Receptionschef at The More Hotel LundResponded Feb 15, 2018","Responded Feb 15, 2018",Thanks for your  review about us! We clean the room ones a week during long terms stays. Hope to see you again ,Date of stay: January 2018,"[All, languages]",140
Thomas K,Feb 2018,4,Lund en regnig söndagskväll där du ska checka in själv,"Ett fint och smakfullt rum (lägenhetshotell) efter vi checkat in på hotellet. Där fanns vattenkokare, koppar, glas mm så om det funnits (som på andra hotell) thepåsar och kaffepulver hade det varit perfekt efter kvällspromenaden. Tyvärr var det ingen personal som tog emot vilket…","Response from Anna W, Receptionschef at The More Hotel LundResponded Feb 6, 2018","Responded Feb 6, 2018","Tack för Er recension om oss! Beklagar att ni tyckte det var krångligt med in-checkningen, när vår reception inte är bemannad har vi trevlig jour personal som hjälper till med in-checkningen. I receptionen finns det en Nespresso maskin där man kan köpa kaffe och te dygnet runt.  För öppettider på restaurang Matrummet se; www.vendelsmatrum.se",Date of stay: January 2018,"[All, languages]",140
Mussel,Feb 2018,4,"Good and very nice hotel, but...","The hotel design is fantastic in my view and the breakfast quality very good also vs the price of the room that is very competitive, but the hotel set up has some peculiarity that are not fully in line with my expectations. The reception closes at 20:00 and in 1 week of staying…","Response from Anna W, Receptionschef at The More Hotel LundResponded Feb 6, 2018","Responded Feb 6, 2018"," Thanks for your nice review about us!  Sorry that you didn´t received cleaning,we don´t clean the rooms every day but if you stay more than 5 days you will receive cleaning ones, we are sorry for the mistake. We will investigate and correct this to next time you will arrive  ",Date of stay: January 2018,"[All, languages]",140
Caroline N,Jan 2018,4,Fina miljöer och mycket bra service,"Vi fick en mycket bra service under vårt besök med jobbet. Lokalerna var fina och välskötta. Frukost, lunch och fika var utan tvekan mycket bra. Extra plus att personalen var så tillmötesgående och underlättade för oss.","Response from Anna W, Receptionschef at The More Hotel LundResponded Feb 6, 2018","Responded Feb 6, 2018",Tack för Er fina recension om oss!  Härligt att höra att ni trivdes hos oss och hoppas att vi får se er igen när ni besöker Lund  ,Date of stay: January 2018,"[All, languages]",140
Malin B,Jan 2018,4,Mysigt hotell,Ett litet mysigt hotell i gamla lokstallar men ändå modernt. Lite mer som ett lägenhetshotell. Vi bodde 3 st i et Superior med en stor bäddsoffa. Bra sängar. Rymligt o fräscht rum. Fint badrum. Det låg på källarplan o hade silverfisk i rummet... Tyvärr lite dålig täckning på…,"Response from Anna W, Receptionschef at The More Hotel LundResponded Jan 30, 2018","Responded Jan 30, 2018",Tack för Er recension om oss! Beklagar att ni inte hade dålig internet. Vi ska undersöka och åtgärda detta. Vi har både gluten och laktos fria alternativ på frukosten så det är bara att säga till frukostpersonalen nästa gång.  Vänligen gå in på https://www.vendelsmatrum.se/ för att se öppet tider för restaurangen.,Date of stay: January 2018,"[All, languages]",140
Marcus L,Jan 2018,5,Gångavstånd till stan och modernt,"Mysigt litet hotell i gamla lokstallar. Modernt i alla avseenden och nära in till stan. Gym, liten spaavdelning och härligt uppdukad frukost. Vi checkade in efter att receptionen stängt, men det var inga problem att få tag i koder o nycklar. Ni går in till Mårtenstorget på under…","Response from Anna W, Receptionschef at The More Hotel LundResponded Jan 30, 2018","Responded Jan 30, 2018",Tack för Er fina recension om oss!  ,Date of stay: December 2017,"[All, languages]",140
DocDanG,Nov 2017,3,Nettes Hotel aber im Vergleich zu teuer,"Das The More ist ein modernes Hotel in einem alten Eisenbahninstandsetzungswerk. Die Zimmer sind geräumig. Die Studios sind mit einer kleinen Küchenzeile ausgestattet. Die Sauberkeit war OK. Nicht zu empfehlen ist Zimmer 201, denn da läuft ein lauter Ventilator 24/7. Das…","Response from Anna W, Receptionschef at The More Hotel LundResponded Jan 30, 2018","Responded Jan 30, 2018", Thanks for your nice review about us!  Sorry for the noise from the ventilation. We will investigate and correct this. ,Date of stay: November 2017,"[All, languages]",140
ernie21DEC2012,Nov 2017,4,Ernest James,"Great hotel and helpful staff. Wonderful breakfast - I had a pleasant stay here and would certainly use this hotel again for future business trips to the wonderful University town of Lund. I arrived late, but there was a very straightforward key entry system for guests who…","Response from Anna W, Receptionschef at The More Hotel LundResponded Jan 30, 2018","Responded Jan 30, 2018", Thanks for your nice review about us!  ,Date of stay: November 2017,"[All, languages]",140
catherineleung,Nov 2017,3,It's good and bad..,"Room is superb! That's exactly the space and atmosphere I need, very consistent with the pictures shown at the website.  However, I'm a bit surprised that they don't provide toothbrush, toothpaste and hair conditioner. In addition, I think it's a standard to have the room…","Response from Anna W, Receptionschef at The More Hotel LundResponded Nov 17, 2017","Responded Nov 17, 2017",Thank you for your comments and we are glad that you liked our rooms and breakfast. We are an apartment hotel and our guest stays both for a couple of nights and for long term so we don´t provide toothbrush etc.  Regarding cleaning; we are thinking about the environment and clean the room if you stay more than 5 nights. Sorry that you weren’t satisfied during check-out but it is our policy to charge the guest before leaving the hotel. ,Date of stay: October 2017,"[All, languages]",140
Ann Hammer H,Nov 2017,5,Fantastisk lækkert hotel,"Havde 4 værelser. Alle var lækre, moderne og smagfuldt indrettet. Virkelig lækkert hotel der klart kan anbefales. Kommer helt afgjort igen næste gang Lund skal besøges. Beliggenhed meget centralt og i gåafstand til gode restauranter.","Response from Anna W, Receptionschef at The More Hotel LundResponded Nov 12, 2017","Responded Nov 12, 2017",Dejligt att höra att ni trivdes och tyckte om vårat hotell. Hjärtligt välkomna tillbaka när ni ska besöka Lund nästa gång.,Date of stay: November 2017,"[All, languages]",140
Georg B,Oct 2017,5,The More is just more,"On my recent visit to Lund I stayed two weeks in The More Hotel in Lund.  It was a great experience, god location, nice rooms with a dining table, sofa, basic kitchen and a good bed. The staff was very helpful with practical stuff like printing, parking etc. The breakfast was a…","Response from Anna W, Receptionschef at The More Hotel LundResponded Oct 31, 2017","Responded Oct 31, 2017",Thank you for your nice comments and we are more. Hope to see you again.,Date of stay: May 2017,"[All, languages]",140
LindaJoan57,Oct 2017,5,My home away from home,"Fint décor, utmärkt frukost, bra träningslokal, utmärkt restaurang, centralt läge, och framförallt personal som ville lära känna mig, ser på mig och ger utmärkt service och vänlighet. Jag känner mig hemma på the More Hotel.","Response from Anna W, Receptionschef at The More Hotel LundResponded Oct 31, 2017","Responded Oct 31, 2017",Tack för dina fina kommentarer. Vi vill gärna att våra gäster ska känna sig som hemma fast dom är borta och det kändes som vi prickade rätt för dig. Hoppas att vi ses igen när dina vägar korsar Lund.,Date of stay: September 2017,"[All, languages]",140
857so,Aug 2017,4,Very nice hotel ,"We stayed here for one night. It's not far from the city center (15 min walk). The room was big, we had one big bed and a sofa for 3, it was perfect. Bathroom is also big and well designed. Breakfast is good too. We had everything we need. ","Responded Aug 29, 2017","Responded Aug 29, 2017","Hi,  Thank you for the positive respons. You are more than welcome back to visit us again.  Try the hotel in the wintertime, a nice evening by our lovely open fire and a hot cup of coffee.   ",Date of stay: August 2017,"[All, languages]",140
Bodil S,Jul 2017,5,Rekommenderas!,"Smakfullt hotell med jättetrevlig personal, snyggt, hemtrevligt, modernt med stil och känsla för inredning. Superb frukost och underbara smaker på de vedugnsbakade pizzorna. Här bor vi igen, längtar redan tillbaka för att prova jacuzzin och ha det mysigt! Lägenheten för fyra…","Responded Aug 16, 2017","Responded Aug 16, 2017",Hej! Tack för härliga kommentarer och vi hoppas verkligen att ni kommer tillbaka.  Tyvärr kommer inte jacuzzin komma igång igen men man kan njuta av en skön bastu.,Date of stay: July 2017,"[All, languages]",140
Marcine T,Jul 2017,5,Clean and comfortable ,"We were booked at the More Hotel Lund as part of a block of wedding guests traveling from all over the world. As a result, we were able to see several of the rooms at the More as we visited with the other guests. All of the rooms were great. Minimalist Swedish style, clean, and…","Responded Jul 26, 2017","Responded Jul 26, 2017","Hi,  It has been great having you here at our hotel. You are all more than welcome to visit us again. We are a small hotel we don´t have 24hour staff, but we have night call from 8pm until 7am when the reception is closed. Since we are an apartment hotel we don´t have housekeeping every day, but weakly cleaning for longstay more than 5days. Depending on what kind of deal och reservation you make the breakfast is normally included in the set bar price. Our rooms differ from each other in form of size (studio small, standard, superior, De Luxe and suite) The bed alternative are single, Twin or Queen.   Hope of seeing you all again!  Carina Reception. ",Date of stay: July 2017,"[All, languages]",140
Anna L,Jul 2017,5,Mysigt och fräscht,"Väldigt mysigt och fint hotell. Lagom stort och nära centrum. Jättefina rum med det lilla extra. Vi hade ett familjerum med pentry, bäddsoffa, takfönster samt både sittgrupp och matbord. Fanns pentry med både kyl och diskmaskin. Rekommenderas varmt! ","Responded Jul 26, 2017","Responded Jul 26, 2017","Tack för ett trevligt omdöme, så härligt att ni ville göra oss sällskap i sommar. Hjärtligt välkomna igen. Glöm inte att hålla utkik efter kampanjer. Ha en bra dag.  Carina The more hotel, Lund",Date of stay: July 2017,"[All, languages]",140
Mats O,Jun 2017,4,Nära full pott,Mycket fint inrett. Fräsch luft i tysta rum och välstädat överallt. Frukosten är mycket fin men lite lite i underkant på utbud. Om det hade varit lite mer på frukost hade det blivit full pott. Kan rekommendera detta hotell.,"Responded Jul 2, 2017","Responded Jul 2, 2017",Hej! Tack för ditt omdöme och hoppas du återvänder nästa gång du har vägarna förbi Lund,Date of stay: June 2017,"[All, languages]",140
Aussie013,Jun 2017,5,Spacious hotel on outer edge of Lund,We stayed here for a week while visiting relatives in Lund. This is a lovely spacious hotel with studio style rooms. The kitchenette was handy but as our breakfast was included we didn't use it much. Loved the TV that swivelled in the dividing wall between the bedroom and lounge…,"Responded Jul 2, 2017","Responded Jul 2, 2017",Thank you for your nice comments and we hope to see you again.,Date of stay: May 2017,"[All, languages]",140
101Anna101,Jun 2017,5,Allt toppen,"Bra bemötande, rymligt snyggt rum och sköna sängar. Tyst väldigt tyst sov toppen. Frukosten var ordinär med eko val dög för mig enda jag saknade var mer frukt. Snygg miljö i restaurangen men testade aldrig maten. Skulle absolut boka igen om jag någon mer gång skulle resa till…","Responded Jun 13, 2017","Responded Jun 13, 2017",Hej! Tack för ditt fina omdöme och kul att du trivdes så bra. Hoppas vi ses igen när du har vägarna förbi Lund,Date of stay: May 2017,"[All, languages]",140
banciu28,May 2017,4,A home away from home,Nice modern hotel with studio style rooms fully equipped with all you need. Nice restaurant on site but quite pricey. We didn't eat there during our stay but it seemed quite popular. Hotel is located about 10mins walk from town,"Responded Jun 8, 2017","Responded Jun 8, 2017",Thank you for your nice comments and we hope to see you again.,Date of stay: May 2017,"[All, languages]",140
W1856XYanita,May 2017,5,"Great hotel in lovely Lund, welcoming and spotlessly clean","We stayed here for a week from 8 - 15 may 2017. We received a nice welcome and the staff were great all week. The rooms are spacious, clean, and quiet, with a great kitchen. We found that the weekly serviced apartment approach gives you the friendliness and sociability of a nice…","Responded Jun 8, 2017","Responded Jun 8, 2017",Thank you for your nice comments and we hope to see you again.,Date of stay: May 2017,"[All, languages]",140
MCMB1971,May 2017,4,Business trip to Sweden,"A modern hotel in the old railway engine sheds. Easy to fiind in a delightful a city. The staff were very good, roomes cleain, light, modern and comfortable. We did not eat in so can not comment. But we did have a drink when we came back from town and the bar staff were nice and…","Responded May 12, 2017","Responded May 12, 2017",Thank you for your nice comments and we hope to see you again.,Date of stay: March 2017,"[All, languages]",140
Karina K,May 2017,4,Superfräsch och prisvärt.,Jättetrevligt och oväntat ljust suterrängrum med möjlighet att bädda för fyra – vanliga dubbelsängen höll god hotellstandard; bäddsoffan var visst lite hård. Ungarna älskade den vändbara tv:n! Mumsig och fyllig frukost. Minus för kass täckning för mobiltelefonen (pga…,"Responded May 12, 2017","Responded May 12, 2017",Hej! Kul att ni trivdes hos oss och vi tar till oss både ris och ros.,Date of stay: April 2017,"[All, languages]",140
DondieJohn,Feb 2017,5,Long Staying Guest,"My stay in this hotel is very nice. Hotel staff is very kind and supportive. I stayed for 28 days/nights and everyday is a new beginning. They have bigger rooms and with good ventilation. Laundry area is very clean and organized. Furthermore, the Jacuzzi and mini-gym completes…",,,,Date of stay: January 2017,"[All, languages]",140
Augustsunflower,Jan 2017,5,great for families!,This was a great hotel at a wonderful price. After having stayed in hotels in Denmark and Northern Germany our expectations had really dropped. The More Hotel was a nice reminder that a simple hotel can still feel really nice at a good price. Our rooms were quite spacious and…,,,,Date of stay: February 2016,"[All, languages]",140
Ulf F,Jan 2017,4,Ett annat hemma,"Vi valde ett annorlunda hotell, istället för ett vanligt Scandic, Radisson etc.  Här har alla rummen ett litet pentry, så det är egentligen ett lägenhetshotell (oxå). Men rummen är stora och mycket smakfullt inredda. Det är lätt att bara vila och ha skönt häng på rummet, såväl…",,,,Date of stay: January 2017,"[All, languages]",140
SELarsen,Jan 2017,4,Spacious family rooms with smart room divider,"Stayed four people in room w doublebed and sofabed. Sofabed did not turn out to be that comfortable, however, the room was nice and kitchenette well equipped.  Bring your own instant coffee/tea, as there is no means to get at hotel.    Friendly reception and cosy breakfast.",,,,Date of stay: December 2016,"[All, languages]",140
waari,Dec 2016,5,"Great, cozy, friendly!","Highly recommend this hotel. Built in an old train facility, it is beautifully crafted and decorated. A cozy atmosphere, and it also has meeting facilities, wine cellar and a small gym. Rooms are spaceous and clean. Personnel are friendly and breakfast was really good with…",,,,Date of stay: December 2016,"[All, languages]",140
lofer,Nov 2016,5,Stylish hotel,Stayed at the More hotel while visiting friends in Lund. It is a smart stylish small hotel created from an old engine shed. Rebuilt to a high quality it is comfortable and quiet and well placed for walking to the station or town centre.   The room was large with skylights which…,,,,Date of stay: October 2016,"[All, languages]",140
NNos,Oct 2016,4,Utmärkt varje gång,"Det här är en liten pärla. Du bor i en liten lägenhet med möjlighet laga mat om man vill. Fräscht inrett, trevlig stämning. Jättefin frukost. Du bor både som i en lägenhet och som på hotell. Lägenhetsidén gör att daglig städning inte ingår men det är ett ickeproblem tycker jag. ",,,,Date of stay: October 2016,"[All, languages]",140
RStroot,Sep 2016,4,Realy nice and decently priced,"On our way from Stockholm to Copenhagen we stayed in this nice hotel for one night. The rooms/suites are really nice with all kinds of facilities, and to our surprise we also found a small sauna facility downstairs. The only minor thing is that the reception and bar area are…",,,,Date of stay: September 2016,"[All, languages]",140
Moamon,Jul 2016,5,Annorlunda hotell,"Mycket fräscht hotell med bra läge, ca 15 min promenad från centrala Lund. Stora ljusa rum med bra sängar. Litet pentry med kylskåp. Bra frukost med observant personal som fyllde på efterhand som saker och ting tog slut. Trevlig personal i receptionen. Parkering mot avgift på…",,,,Date of stay: July 2016,"[All, languages]",140
Simon M,Jul 2016,5,Cool hotel in a beautifully renovated building ,Stayed here after finding on booking.com. Hotel is beautifully renovated and the design is modern and fresh. Rooms are studios with a small kitchen and a bathroom. Bed is comfortable. It is a nice walk into the town which takes around 15 minutes. There is car parking but you…,,,,Date of stay: July 2016,"[All, languages]",140
CC5721,Jun 2016,5,Stay in Style in a Locomotive Shed,"My husband and I booked a superior studio at the More Hotel, located in a former locomotive shed that has been recently and thoroughly renovated into a very nice hostelry indeed.  We found ourselves in a huge, sunny room with a high ceiling, stylishly subdivided by a head-high…",,,,Date of stay: June 2016,"[All, languages]",140
waehlerisch,Jun 2016,3,"distance greater than you think, quality less than you expect","staying at the more hotel in lund was ok, but it wasn't what i expected nor what would have been appropriate for the price in this town.  1. location: the hotel advertises itself as being just off the center of town. this is an exaggeration. it is at the very fringe of what one…",,,,Date of stay: June 2016,"[All, languages]",140
Morten D,Jun 2016,4,Perfect,Just spend a weekend in Lund at the More hotel. Perfect location 10 min Walk from the central Lund. Very nice and comfortable room. Lovely relaxed atmosphere. If you visit Lund this is the place to stay👍.,,,,Date of stay: June 2016,"[All, languages]",140
Diningoutperhaps,May 2016,4,"""Next stop Lund.........""","#A very nice and creative idea, refurbishing an old industrial locomotive depot to make a hotel.#  *Breakfast was close to average(3.5 points) mainly due to slow ""fill up"" otherwise a good selection. *Room was very comfortable, spacious and quiet. Xtra points for the…",,,,Date of stay: April 2016,"[All, languages]",140
kajsa234,May 2016,4,Snyggt och annorlunda,"Ett jättefint rum som var inrett med ett litet pentry och köksmöbler. Väldigt modernt och snyggt. Bra frukost, trevlig personal. Det enda som vi inte hade räknat med, var att vi inte fick någon städning under tiden vi var där (stannade 2 nätter). Det gav ett minus till en för…",,,,Date of stay: May 2016,"[All, languages]",140
Michael6390,May 2016,5,Sehr schönes Hotel,"Gute Lage. Ca. 10 Minuten bis ins Zentrum. Das Personal ist sehr freundlich. Zimmer sind super eingerichtet, man fühlt sich sehr wohl. Alles top, wir können es jedem nur weiterempfehlen.  Das hauseigene Restaurant ist für Genießer, aber auch empfehlenswert. ",,,,Date of stay: May 2016,"[All, languages]",140
egnani,May 2016,5,Perfect,"I was in Lund for a meeting at the University and decided to book this hotel for the good reviews. Right choice. My single room was spacious, very clean and a small kitchen in case of long stay. I was there for two days hence I did not take advantage of that but it could be…",,,,Date of stay: May 2016,"[All, languages]",140
