Lena L,Sep 2018,4,Enkelt smidigt prisvärt,"Bor alltid så billigt och bra som möjligt. Här löste man incheckningen via puben, rummet var rent och anständigt, fint badrum, bra frukost, lysande läge och väldigt rimligt pris. Optimalt för sen ankomst med tåg,  sömn och tidigt morgonmöte på stan.",,,,Date of stay: September 2018,"[All, languages]",117
Taro0103,Aug 2018,2,受付がバーカウンター,快く下見をさせてもらい部屋の中、ファミリールームも２つ見た。古く年季の入った室内は写真で見るのとイメージが違った。受付が隣接するバーカウンターなので、夜バー客が多い時はまず対応してくれるまで時間がかかるうえ、酔っ払いのバー客にまじってスーツケースかかえて順番待ちしなければいけないのがつらい。もはやホテルの受付としては機能していないし場違い感にもほどがある。値段はそれなりに安いのと、バーそのものは良いので酒好きの人にはいいかも。私は日本からの家族親族を招待しようかと考えての下見でしたが、条件に合わなかったのでここには決めませんでした。,,,,Date of stay: December 2017,"[All, languages]",117
jangaberg,Aug 2018,4,Mycket bra boende till bra pris centralt i Lund med omedelbar närhet till pub,Hotellet ligger centralt beläget i Lund med närhet till det mesta på en mindre lokalgata. Rummen är mycket rymliga och smakfullt inredda med sängar från Dux. Badrummet var mycket fräscht och städningen bra. Vi tillbringade 3 nätter på hotellet och städningen var oklanderlig.…,,,,Date of stay: August 2018,"[All, languages]",117
AdeebK64,Aug 2018,1,Not a hotel,"The hotel does not have a front desk. You check in through the pub, which only opens at 4 pm. You cannot get in before then. There is no possibility of leaving your bags behind on the day of the departure. As such, I do not consider this to be a hotel in the normal sense of the…",,,,Date of stay: August 2018,"[All, languages]",117
shittl299248,Aug 2018,5,We will return to this hotel,The staff was very friendly and the food - both breakfast buffet and the pub - was great.  Perfect location near train and bus station.  Ambience was lovely.  This hotel was recommended by a family member living in Sweden.,,,,Date of stay: August 2018,"[All, languages]",117
jbergl830405,Aug 2018,5,"Central, Good Food, Nice and Friendly People","We stayed one night on the way up North. We had a very large room with air conditioning. This helped, because it was over 30 degrees outside. The Food is good and the peoply very friendly. We recommend this Location to everyone.",,,,Date of stay: July 2018,"[All, languages]",117
petrus172018,Aug 2018,5,Bishop arms lund,Kanon hotell  bra service bästa puben  personalen där var väldigt kunniga och väldigt trevliga sängarna och rummet var kanon hotellet ligger  i perfektläge och garage finns i närhetern bra pris för ett dygn ,,,,Date of stay: July 2018,"[All, languages]",117
Natasha dalle,Jul 2018,4,Goede prijs kwaliteit,Dit hotel ligt vlakbij het centraal station en mooi in het centrum van Lund. Het is dus de perfecte uitvalsbasis om zaken te gaan bezoeken.   Het personeel is erg behulpzaam. Er was een probleem om de kamer dat er geen warm water was. Omdat het weekend was kon er geen technieker…,,,,Date of stay: July 2018,"[All, languages]",117
Anders L,Jul 2018,4,Oväntat stort ,Bra hotell med mycket bra läge och oväntat stora rum. Överraskande bra för lågt pris och frukosten helt okej. Innovativa lösningar på incheckning mm. Att hotellet är en del av restaurangen eller tvärtom är en stor fördel. Vi trivdes mycket bra på denna pärla. Rekommenderas!,,,,Date of stay: July 2018,"[All, languages]",117
lucille l,Jul 2018,4,One week,"Loved this hotel ,stayed for 1 week /June 2018  Bed very comfortable,firm/should offer extra pillows  Cozy room,wonderful breakfast .friendly staff,clean Perfect location.. The only negative..after our very long journey from eastern Canada,we arrived in Lund exhausted at 1100…",,,,Date of stay: June 2018,"[All, languages]",117
Bartromoleus,Jun 2018,4,"A bit pricey, but excellent service","Very nice hotel with clean spacious rooms, good service and all amenities you need. The only thing that was a bit off is the checking in experience, since it's located above/ in an irish pub, the check in counter is only open at 2pm or something like that. Because of this I had…",,,,Date of stay: November 2017,"[All, languages]",117
matzliljeroth,Jun 2018,4,matz,Mysigt hotell med bra läge. Dock vid en bussgata så mycket störande trafik förekom till sent på natten.AC borde lösa det problemet för när fönstren va stängda var problemet i stort borta. Killarna som skötte hotellet var riktiga fixare och mycket service inriktade. (stor eloge).…,,,,Date of stay: June 2018,"[All, languages]",117
jcto70,Jun 2018,3,Inte så välstädat...,Ok hotell med bra läge men lite krångligt att checka in i baren med många pratsugna gäster. Bra bemötande när de väl tog sig tid.   Rummet stort men lite slitet och ostädat i badrummet. Ok säng. Frukosten ganska god men löskokta ägg väldigt löskokta.,,,,Date of stay: June 2018,"[All, languages]",117
Philip S,May 2018,4,Perfectly situated with a friendly staff ,The rooms are well tended and the breakfast is nice at this very centrally located hotel in Lund. The cathedral and university are just steps away and although the building is on a street side location it is blissfully quiet. ,,,,Date of stay: May 2018,"[All, languages]",117
Evelina B,May 2018,2,Bra läge- dålig service ,Min nyckel som jag fick in till hotell fungerade inte när jag sa till försökte personalen  hjälpa mig men lyckades inte. Så fick behålla den trasiga nyckeln(?!?) Efter 22:00 när man var tvungen att använda den för att komma in till hotellet hade jag blivit tillsagd att ringa på…,,,,Date of stay: May 2018,"[All, languages]",117
Nice57,Mar 2018,4,bekvämt hotell,"Ligger 5 minuter från centralstationen, rummet är bekvämt och funktionsdugligt . frukosten bra, baren och restaurangen trivsam.Rummet var tyst inget oväsen från gatan, det ända som var lite synd att man kan checka in efter kl 15:00",,,,Date of stay: March 2018,"[All, languages]",117
Marie P,Mar 2018,5,"Bishop Arms hotel, Lund",Rent och fräscht rum med utsikt mot en innergård. Dock väldigt smala dubbelsängar (140?) och heller ingen bagageförvaring (man hänvisas till Lunds C som ligger ett stenkast bort)  Välfylld frukostbuffé och trevlig personal. Centralt läge med gångavstånd till det mesta.  Prisvärt…,,,,Date of stay: March 2018,"[All, languages]",117
Vacationer687982,Mar 2018,5,Mycket nöjd,Glatt överraskad av standarden. Sängen var fantastisk och duschen enastående. Frukostpersonalen var trevlig och hjälpsam. Frukosten var väl lagad och mycket god. Även om det inte fanns jätte mycket att välja på så var det inga problem att äta sig mätt.,,,,Date of stay: March 2018,"[All, languages]",117
jocke2018,Feb 2018,5,Lund i Feb,"väldigt smidigt och bra hotell. rent, trevlig personal. bra med pub och restaurang i samma byggnad. lätt och snabb incheckning. bra sängar. det uppfyllde våra behov till 100 % och jag rekommenderar detta vidare. ",,,,Date of stay: February 2018,"[All, languages]",117
ewallartist,Feb 2018,4,Good place to stay,"Very nice hotel, but a weird check-in system and hours. Check-in was something like after 13.00, and there was no where to leave your bags beforehand. Wish they had a few employees that were dedicated to just working for the hotel, and not both the bar and restaurant.",,,,Date of stay: September 2017,"[All, languages]",117
Frida K,Jan 2018,3,Okej standardhotell,"Vi anlände på kvällen och det var rörigt att gå till baren för att checka in. Ingen ”såg” oss så vi fick vänta 10 minuter utan att någon uppmärksammade oss. Därefter gick min make fram till den han trodde hade hand om hotellgäster och vi blev då incheckade. Trevligt bemötande,…",,,,Date of stay: January 2018,"[All, languages]",117
mattiasj2018,Jan 2018,4,Lund,"Helt ok hotell som ligger centralt och nära till affärer, restauranger och centralstationen. Tyvärr fungerade inte hissen och vi bodde på våningen högst upp.. Frukosten var lite fantasilös, saknade lite mer variation som så enkla saker som tex köttbullar, prinskorv och varför…",,,,Date of stay: December 2017,"[All, languages]",117
Bo A,Dec 2017,5,Mysigt centralt hotell,"Gammaldags charmigt hotell. God frukost. Mycket centralt beläget. Gångavstånd från stationen och centrala gamla Lund, även när man har ont i benen. Personalen var mycket trevlig och tillmötesgående  Enda nackdelen var att incheckningen var först 16.00, men stadsbiblioteket var…",,,,Date of stay: December 2017,"[All, languages]",117
Håkan O,Dec 2017,2,Good location. ,"Small rooms, bad storage includes not even one hook on the walls to hang your clothes. The bed was not up to standards and very small. The best thing is the location in the center of Lund, close to the train station. I won't come back. ",,,,Date of stay: December 2017,"[All, languages]",117
oscarvM5463OE,Nov 2017,5,Totalmente recomendable. Repetiría.,"Al principio nos sorprendió un poco no poder hacer el check-in hasta que abrieran el pub a las 16:00 h. pero la verdad es que ya lo habían advertido cuando se hizo la reserva (si llegas antes de esa hora te aconsejan dejar el equipaje en la consigna de la estación del tren, que…",,,,Date of stay: November 2017,"[All, languages]",117
freddyschenk,Nov 2017,4,Very central Hotel with a very good pub,The hotel is very close to the train station and city center. The hotel room was very clean with a nice design and a huge bathroom. The bar serves very good beer and food. Please note that the reception (at the bar) is closed during most of the day and no check-in is possible…,,,,Date of stay: November 2017,"[All, languages]",117
Thomas L,Nov 2017,3,Both a hotal and a pub,"Hotel and Pub If you are looking for an unusual hotel in Lund, this is the right place. I had a room for wheelchair use so I cant say how the other rooms are. My room was big but simple and old. But this is a hotel for one night from my point of view. You can eat and drink in…",,,,Date of stay: November 2017,"[All, languages]",117
liselotter636,Nov 2017,5,LLR,"super sted, god atmosfære, god beliggenhed, dejligt værelse, velsmagende morgenmad. Gode øl - Dark Mild, uhmmmm og mange andre kan anbefales...høflig betjening og helt igennem en god oplevelse. kan godt anbefales",,,,Date of stay: November 2017,"[All, languages]",117
CoertVreeland,Nov 2017,4,Excellent price value hotel at good location.,We stayed for 2 nights and enjoyed our stay very much. The room was small but had everything including an excellent bed.  Breakfast was excellent. Location is very central. We only missed a storage room for our luggage after checking out. ,,,,Date of stay: November 2017,"[All, languages]",117
Jazzteffe,Nov 2017,3,Ok ställe,"Detta hotell ligger ovanpå puben Bishop Arms, ett par minuter från Stationen. Hotellet är helt ok och rätt prisvärt. Standarden är inte den högsta men mitt rum var rymligt och hade en skön säng. Fräscht, men litet/trångt badrum. Annars var möblemang och standard lite old…",,,,Date of stay: November 2017,"[All, languages]",117
Pelle E,Nov 2017,3,Helt OK,"Strort rum - absolut. men sådär städat, sängen fräsch men övriga möbler hade varit svårsålda på blocket. Inte förstavalet men var det bästa/minst dyra av de centrala just den helgen vi var där, var festival och annat så priserna var ovanligt höga överallt. Okay frukost - helt…",,,,Date of stay: November 2017,"[All, languages]",117
anja352016,Oct 2017,2,Ok,"Det gick bra att sova två nätter, frukosten var god och varierad. Receptionen stänger tidigt och man får gå in på puben och checka in, denna stänger 22... Tappade en penna under sängen och där bodde stora dammråttor. WiFi fungerade inte! Tv hade få/tråkiga kanaler. Fö renoverat…",,,,Date of stay: October 2017,"[All, languages]",117
Greta H,Sep 2017,4,Trevligt hotell med god frukost ,"Vi bodde i superfint rum, eller snarare lägenhet  i tornrum med vardagsrum en spiraltrappa upp. Jättefräsch och fint. Frukosten var jättegod med bla jättegott surdegsbröd, godaste äggröran( med gräslök) jag ätit på länge. Mitt i centrum! Rekommenderas!",,,,Date of stay: September 2017,"[All, languages]",117
564triinus,Sep 2017,5,"Good, cozy hotel with good breakfast and location.",What else do you need? A beer? You can get one on the first floor pub :) I enjoyed staying in Bishop Arms. Nicely decorated clean rooms. Cozy atmosphere everywhere. Great choice with good value. Will go back! ,,,,Date of stay: August 2017,"[All, languages]",117
bogruner,Aug 2017,4,Hotell med særpreg,"Vi liker godt å bo på hoteller som ikke er kjedehoteller. Hotel Bishops Armes innfridde våre forventninger i så måte. Dette er på mange måter et hotell med særpreg. Det er forbundet med en pub i første etasje, der man også sjekker inn.  Vi hadde et stort rom i annen etasje med…",,,,Date of stay: August 2017,"[All, languages]",117
DerrickandMyra,Aug 2017,3,God place to stay,We overnighted here before heading to Copenhagen Airport - 30 mins on train. The hotel is a typical European attempt at a British pub. It is comfortable and clean and the staff were good. Don't get there before 4.00 pm as they won't check you in and there is nowhere to leave…,,,,Date of stay: August 2017,"[All, languages]",117
annasmamma,Aug 2017,4,Mysigt hotell med bästa läget,"Trevlig incheckning, ett litet och enkelt rum men utrustat med allt nödvändigt. Stort badrum med dusch, dessutom med dörr till mysig innergård med stolar och bord.  God och fräsch frukost. Inget extra men ingen besvikelse heller.  Ett stenkast från Centralstationen i Lund. ",,,,Date of stay: July 2017,"[All, languages]",117
Anders711,Aug 2017,4,Centralt hotell.,Familjerummet var fantastiskt.  Mycket bra läge. Incheckningen börjar 16:00 via baren på puben. Parkeringarna i närheten var dyra. Han som checkade in oss hade inga tips om bra parkeringar.  Blev tipsade när vi skulle lämna hotellet av en annan bartender att parkeringshuset vid…,,,,Date of stay: August 2017,"[All, languages]",117
klatschmohn63,Aug 2017,5,"Sehr guter Standard, zentral gelegen","Eine sehr gute Unterkunft im Zentrum der schönen Stadt Lund. Autos kann man im Parkhaus gegenüber abstellen, City und die schöne Kathedrale sind fußläufig zu erreichen. Abends kann man im Pub noch frischgezaptes Bier genießen, etwa smithwicks oder Guiness. Das Frühstück ist gut,…",,,,Date of stay: July 2017,"[All, languages]",117
541elsag,Jul 2017,4,Great location,"Great location! Close to everything in the centre and also the train station. Although  the isolation from noises outside was poor and the ventilation in the rooms could be better. Nice staff, good cleanliness and good breakfast. (No pancakes though ;) haha)",,,,Date of stay: July 2017,"[All, languages]",117
Andre E,Jul 2017,4,Perfekte Lage um Lund zu besichtigen,"Erster Eindruck vom Hotel: ein alter Schinken. Die Versuche zur Rezeption zu gelingen scheiterten, bis wir einen Zettel fanden, wir sollten uns bei der Bar anmelden. Die Bar war voll, der Barbetreiber-Rezeptionist war nicht minder beschäftigt, aber er erledigte relativ schnell…",,,,Date of stay: June 2017,"[All, languages]",117
Chavit,Jul 2017,5,Lovely property,"We reached the property at night 9PM, the bar was full of slightly older men and women, taking us back to the old European Era! Grand interiors in European style!  the room was very comfortable, and a perfect location too!",,,,Date of stay: July 2017,"[All, languages]",117
klaraslena,Jul 2017,5,Rundtur,På vår rundtur i Skåne gjorde vi en övernattning på hotel Bishop Arms i Lund. Det var ett fräscht rum och vi sov bra. Killarna i baren som skötte incheckningen var väldigt trevliga. Bra frukost i mysig miljö,,,,Date of stay: July 2017,"[All, languages]",117
857bentj,Jul 2017,5,En god  og hyggelig oplevelse,"Et godt og hyggeligt hotel og pub,rent og pænt med service mindet personale, rigtig god morgen buffet, kommer helt sikkert igen. Hotellet ligger godt centralt, lige ved tog og bus hvis man ikke er i bil, dog så langt at det ikke virker generende tilpas afstand fra Domkirken så…",,,,Date of stay: July 2017,"[All, languages]",117
Thomas L,Jul 2017,4,Lund snabbstopp,Helt ok att övernatta på rent fräscht dux sängar och en fungerande frukost. Speciellt ifall man är ute på en snabbtripp med en kompis. Hotellet ligger bra till med ett garage mitt emot med bra pris...,,,,Date of stay: July 2017,"[All, languages]",117
349elsebeths,Jun 2017,3,Good location - some noise,"A nice, clean city hotel, checked in at night and were serviced by the pub-staff. They were very good and the pub is an excellent place to spend the evening. Room was clean, nice and had what we needed. There were quite some noise from the traffic and construction work from…",,,,Date of stay: June 2017,"[All, languages]",117
siangh2017,Jun 2017,4,Conveniently located simple and clean hotel,"Hotel is well located as it is near The Central Train Station and the City Centre. The Cathedral is just round the corner, a short 5-minute walk away. The interior of the hotel is clean and generally well maintained. The room is spacious but simple. It is a nice place to spend a…",,,,Date of stay: June 2017,"[All, languages]",117
Marianne73234,Jun 2017,5,Bra hotell när stationen.,"Granne med Puben Bishops Arms ligger detta lilla hotell, några minuters gångavstånd från centralen. Hotellet har ingen reception, du checkar in på puben. Vårt rum var litet med bekväma sängar. Rent och snyggt i rum och badrum. Trots det centrala läget och trots att vi hade rum…",,,,Date of stay: June 2017,"[All, languages]",117
74bengtn,Jun 2017,5,Blixten,"Utmärkt litet hotell med centralt läge med tillhörande pub med alldeles utmärkt sortiment. Allmänt parkeringshus tvärs över gatan med bra helgpriser. Dock lite trång frukostmatsal, men belägen i gatuplan och därmed fönster mot omvärlden. Så man slipper källar-känsla.",,,,Date of stay: June 2017,"[All, languages]",117
Lennart H,Jun 2017,4,Helgvistelse,Vi hade två övernattningar på detta hotell som ligger väldigt centralt nära universitetet och olika matställen.Väldigt god varierad frukost och en mysig pub där man hämtar nyckeln. Trevliga och väl städade rum. Bra parkeringsmöjligheter ,,,,Date of stay: June 2017,"[All, languages]",117
Warrina,May 2017,4,Great location,"The location is great with everything at walking distance. We had a family room, which was quite spacious and had comfortable furniture. There was a kitchenette but no plates, cutlery etc, just three mugs. Tea, coffee and hot chocolate was provided. Room and bathroom very clean.…",,,,Date of stay: May 2017,"[All, languages]",117
770ingeri,May 2017,5,Mycket bra hotel och läge med utmärkt personal.,Vi skulle besöka en lokal centralt i Lund och fann detta hotel mycket nära. Hotellet hade snygg design och nära till allt. Vi hade två rum för familjen. Helt perfekt. Mycket bra frukost. Vi fyra var helnöjda.,,,,Date of stay: May 2017,"[All, languages]",117
evasL6615XO,May 2017,4,En weekend i Lund,Bemöttes av mycket trevlig personal och sköna sängar. Hotellet har ett centralt och trevligt läge nära till allt i Lund. Om man kommer med tåg är det inte långt till centralstationen. Hotellet ligger i anslutning till puben men det var ingenting som störde utan gav en trevlig…,,,,Date of stay: May 2017,"[All, languages]",117
stevieblooz,Apr 2017,5,short stay in lund,"great location near the station and in a good place in the town. Breakfast was good and plentiful, room clean and comfortable. The wait until 16:00 to check in was a minor pain but is clearly stated and did not take long once the pub was opened at exactly 4pm. All good, happy…",,,,Date of stay: April 2017,"[All, languages]",117
Y2820IFhansh,Apr 2017,5,Maybe the best in Lund,The staff is friendly; you feel welcome. The hotel gives you value for money. Good sleep; most rooms are facing a back street.Breakfast is excellent. There are only very minor things to complain about. ,,,,Date of stay: April 2017,"[All, languages]",117
112karinac,Mar 2017,5,Lovely hotel,Lovely hotel and pub room small but clean Staff in the bar were lovely and very welcoming  Food fantastic and lovely craft beers Very central in Lund  A few minutes walk from Lund Central Station Would highly recommend this hotel,,,,Date of stay: March 2017,"[All, languages]",117
Hassehans,Mar 2017,4,It's a good place - but make sure you read the fine print,"So this hotel used to be a stand alone hotel which was later bought by Elite hotels who own the Bishop arms franchise in Sweden. They opened up a door between them and replaced the front desk staff of the hotel, with the bartender at Bishops arms. This means that the opening…",,,,Date of stay: March 2017,"[All, languages]",117
Mikiish,Feb 2017,5,Bra hotell!,Priset var värt det och hur läget låg både ner till baren och sen i Lund. Det enda jag vill påpeka som var negativt var att det var kallt på rummet och det gick inte att reglera. Frukosten kunde ha bättre utbud.,,,,Date of stay: February 2017,"[All, languages]",117
Helena N,Feb 2017,4,Central pub med engelsk touch,Bra läge mitt i stan. Fick checka in på puben. Fräscht rum med fint badrum.  Åt nere på puben sen. Mycket folk men bra service. Gott oxå. Frukost bra med god frukt och juice. Parkeringshus mittemot hotellet. ,,,,Date of stay: February 2017,"[All, languages]",117
cinaiskara,Jan 2017,5,Utmärkt,Toppenhotell där vi fick bo i ett mysigt tornrum! Det enda negativa var att hissen stängs av kl 23.00 på kvällarna. Efter en lång kvällspromenad så slet det hårt på mina onda knän att behöva gå uppför fyra trappor! Annars var allt jättebra!,,,,Date of stay: January 2017,"[All, languages]",117
janjP7821LK,Jan 2017,5,Bra på riktigt,"Bra Hotel mitt i Lund,parkerig rakt över gatan,trevligt välkomnande ,bra frukost i fin miljö, sedan är ju det som så att man får vad man betald för. Mycket nöjd är jag... skulle välja det hotellet vid nästa besök i Lund igen..",,,,Date of stay: January 2017,"[All, languages]",117
Familjebry,Jan 2017,4,Jätte fint!,"Blev så positivt överraskad av detta Hotel! Man checkar in i baren vilket var riktigt coolt. Personalen var super trevlig dessutom. Rummen var över förväntan, rent och fräsch. Frukosten var riktigt bra med gott bröd och pålägg, äggröra och bacon även Yoggi med flingor och…",,,,Date of stay: January 2017,"[All, languages]",117
arnea2017,Jan 2017,3,Acke,Läget på hotellet var bra eftersom det ligger i centrum av staden. Sängarna var sköna.  Medelmåttig frukostutbud och otroligt kallt och dragigt i matsalen. Incheckning tidigast kl. 16 är inge bra servicenivå! ,,,,Date of stay: January 2017,"[All, languages]",117
T C,Jan 2017,3,"Strange place, but comfortable bed","You can't check in until 4 pm or after 10 pm. The front door was locked until 4 pm and we had to stand outside in the cold until we were let in. The lift is shut after 11 pm, so we had a long walk up the stairs. The room was small. At breakfast, the bacon was so burnt it looked…",,,,Date of stay: January 2017,"[All, languages]",117
Hampus E,Jan 2017,4,Enkelt men genomtänkt,"Två nätter Jan 17.   Sov otroligt gott i deras senaste duxsängar. Trevliga rum med det vanliga innehållet. Hårtork, vattenkokare m kaffe och varm choklad, saknade strykjärn men det fanns att låna på tredje våningen.   Frukosten va ganska liten i innehållet men det som fanns var…",,,,Date of stay: January 2017,"[All, languages]",117
larsolovn,Jan 2017,5,Bishops Arms Lund,"One night stay at this hotel, the doublebed was't wide enough for two to have a good nights sleep. Very nice reception from the front staff. No access to the hotel before check-in at 4 O'clock PM. Parking just across the street.",,,,Date of stay: January 2017,"[All, languages]",117
susannel20,Jan 2017,5,Bishops arms,Bra läge nära till bussar och tåg . Stora rum. Rent och snyggt  .Bra service och trevlig hjälpsam personal. Lätt att hitta dit . Trevlig hemsida med bra information.  Det blev lite mindre poäng på sovklvalitet men det är för att jag inte är van vid att bilar och bussar kör…,,,,Date of stay: January 2017,"[All, languages]",117
Jean-claude D,Jan 2017,4,trés bien pour un court sejour,"un accueil agréable du personnel dispo même quand il y a foule, les suédois des gens super charmants et accueillants, un pays pour se ressourcer et se dépayser, le temps s'arrête l'espace d'un séjour.",,,,Date of stay: January 2017,"[All, languages]",117
traveling_fr0m_TX,Dec 2016,3,"Great location, but just...awkward","Location is great - easy walk from train station (about three blocks).  Hotel was clean and comfortable, though there is a big difference between sizes of the rooms.  Some people complain of noise on the street side, but you can ask for rooms on the inside / courtyard side. …",,,,Date of stay: October 2016,"[All, languages]",117
Bengt L,Dec 2016,4,Trivsamt och centralt,Incheckningen via puben funkade fint. Spartanskt men fräscht hotellrum. Servicen alldeles utmärkt med trevlig personal. Genuin pubmiljö som gör totalupplevelsen med beröm godkänd. Dessutom centralt läge med parkeringshus tvärs över gatan.,,,,Date of stay: December 2016,"[All, languages]",117
32mattiasj,Dec 2016,2,Mattias,"Bokade lång tid innan ankomst ett familjerum, men fick ett dubbelrum med extra säng som bestod av en typ tältsäng. Kontaktade personalen och fick då ett familjerum som var mindre än ett dubbelrum... konstigt.. Blev lovad att bli kompenserad, men ingen kontaktade mig och det här…",,,,Date of stay: December 2016,"[All, languages]",117
406pere,Dec 2016,4,Centrally cleand and quiet,"Centrally situated hotel. Small rooms, but clean and quiet, with parking house across the street.  Only got one towel (two pers in the room), and had to fetch the second myself which takes down my overall rating a little bit. ",,,,Date of stay: December 2016,"[All, languages]",117
770camillaa,Nov 2016,4,Great location of hotel,"Really central location and easy to get to from the train station. Bring earplugs since the buses that pass outside on the cobble streets are loud.  Tiny bed for two people and tilted on one side but ok for one night, not more. ",,,,Date of stay: November 2016,"[All, languages]",117
nathaliee424,Nov 2016,3,"Helt ok, men saknar endel",Fick ett stort och fint rum längst upp (426). Sängen var skön och tvn gick och vrida ut på en arm. Men det var en silverfisk på golvet på morgonen och spolknappen var inte rengjord på länge. Frukosten var väldigt sparsam vilket var synd. När man nu bor på ett fint Elite hotell I…,,,,Date of stay: November 2016,"[All, languages]",117
Johan S,Nov 2016,4,Enkelt. fräscht och trevlig personal,Ett enkelt trevligt hotell. Man checkar i  puben men det gör absolut ingenting. Trevligt bemötande av engagerad personal. Fräscha och rena rum med sköna sängar. Maten i restaurangen var god och prisvärd.,,,,Date of stay: November 2016,"[All, languages]",117
DeGeCe,Nov 2016,4,Huge and very comfortable room,"Our room was located in the fourth floor, was spacious and clean. The many windows offered a nice view of the city. The hotel is very well located, close to the main station and the pedestrian area with many restaurants and cafes. The beds were very big and comfy, and the…",,,,Date of stay: November 2016,"[All, languages]",117
Henrik,Nov 2016,5,Centralt i Lund,"Ett idealiskt placerat Hotel i Lund. Nära bibliotek, universitet och shopping. Rummen är rena och fräscha med sköna sängar. Pub i huset med god mat. Frukostbuffén har ett rikligt urval. Vänlig och serviceinriktad personal. ",,,,Date of stay: October 2016,"[All, languages]",117
HalfLund,Nov 2016,3,Not sure how they claim it's 4 stars!,This is a very normal hotel with an odd and awkward set of logistics around it. You check in at the bar (and I don't mean the hotel has a bar - the pub has a hotel upstairs) so it feels quite awkward to drag your luggage up to the bar and wait to get...served to check in. The…,,,,Date of stay: October 2016,"[All, languages]",117
B2124DBchristiana,Nov 2016,5,Good and comfortable traditionnel hotel,"The hotel has a very central position, near the cathedral. Room and bathroom have a good size ,the breakfast is excellent , there is a good parking opportunity just across the street. Hotel staff is very kind and helpful",,,,Date of stay: October 2016,"[All, languages]",117
