[English],240,16.0,,5,1 week ago ,Summer and winter destination,"Washington, DC, United States","The botanical garden in Lund is an oasis 5 minutes walk from downtown. Lots of trees, perennials and annuals. Beautiful outdoor cafe in the summer next to a pond with ducks. And, an ever growing series of greenhouses with tropical climate, perfect for cold or...More"
[English],240,68.0,5.0,5,"March 12, 2018 ",Beautiful garden,"Bagsvaerd, Denmark","If you are interested in plants and want to visit a big park this is the place to go in Lund.

The Botanical Garden covers a big area in the city center and is linked to the university of Lund.

It is an amazing garden...More"
[English],240,6.0,2.0,4,"February 8, 2018 ",Impressing,"Lund, Sweden","Very interresting with a lot beautiful arrangemangs of different trees etc.
Indoors there is an impressive arrangement of different floders, as well as
a selection of live butterflyes."
[English],240,37.0,19.0,5,"February 5, 2018 ",Super day out. ,"Lund, Sweden","This is a great day out for kids and adults alike. Lots of interesting plants and tropical of many sorts. 

The grounds are well managed and filled with colorful plants. Its an oasis of life and positivity. 

I would definitely recommend, although it’s best to...More"
[English],240,3.0,2.0,3,"January 13, 2018 ",Maybe not the best time but a great place!,,"This garden is surely meant to be beautiful, but the weather was not on our side, making this an experience with missed potential. I would love to come back in the spring to see all the flowers and plants at their best!!"
[English],240,273.0,139.0,4,"January 9, 2018 ",Colourfully quiet time,"Lund, Sweden","The Lund Botanical Gardens are best visited during the lush spring-to-summer time, where they are at their very best, with an explosion of colours, all the plants around you emanating their fragrances, and the relaxed crowd of visitors that makes for great people-watching. Find a...More"
[English],240,69.0,19.0,4,"October 8, 2017 ",Interesting collections with useful information in English,"Canberra, Australia","Even in October the botanical garden is an interesting place to walk around. There is enough information in English so I was able to appreciate the layout of the gardens and the collections. It's also open early in the mornings, although the indoor gardens don't...More"
[English],240,32.0,5.0,5,"October 5, 2017 ",best garden in Lund,"Lund, Sweden",This garden is plaed in the middle of town and it´s a great place to walk around and don´t forget to walk inside the indoorgarden. funfact! inside the house they have a palm tree that grows so much that they have to raise the roof....More
[English],240,15.0,13.0,5,"October 4, 2017 ",A remarkable and lovely oasis right in the city center,,"Being a local, I've seen the Botanical more than once. However, it's not a place you just happen to end up in or will be accidentally passing through. You have to be aiming at getting here. And by all means, I urge you to do...More"
[English],240,3.0,,5,"October 2, 2017 ",An afternoon stroll among the flowers,"Lund, Sweden",Its simply wonderful when the dahlia is blooming. Make sure you have time for your visit because you might get caught by Its beauty.
[English],240,4.0,,4,"October 2, 2017 ",Absolutely lovely. Great for any season.,"Lund, Sweden","In the winter, spend time in the greenhouse. Look out for the birds in the main room and bring a book so you can sit out among the trees in the citrus room. In the spring, bring a picnic and bask in the sun with...More"
[English],240,4.0,,5,"September 28, 2017 ",Spectacular,,"Beautiful garden, with lots of species of flowers blooming around the month September. Great place to walk, stroll, run, walk a pet. Very well maintained."
[English],240,324.0,86.0,4,"September 15, 2017 ",A walk through the gardens,"St. George, Bermuda",I always enjoy going to the botanical gardens wherever I am visitng and this was no exception. They were well maintained and had a variety of beds with different vegetation in them. Very well cared for.
[English],240,34.0,23.0,4,"September 11, 2017 ",The gardens,"Perth, Australia",What a beautiful area..It is so relaxing strolling through the gardens and hot houses...would recommend this to all
[English],240,347.0,107.0,4,"September 8, 2017 ",A peaceful beautiful garden,"Lund, Sweden",A beautiful botanic garden and no intrance fee. Very peaceful for relaxing and you can learn a lot about the flowers. The garden is a part of Lund University
[English],240,68.0,5.0,5,"September 2, 2017 ",Beautiful botanic garden,"Bagsvaerd, Denmark","It is a beautiful botanic garden which is definitely worth visiting!

If you have a passion for flowers and/or just like walking to look at beautiful things you cannot miss out visiting the garden. And perhaps you get to learn something too 😉

It is...More"
[English],240,138.0,101.0,4,"August 9, 2017 ",Beautiful and relaxing,"Bursa, Turkey","we visit with our 2 sons. lovely, quite and relaxing place. it will be an enjoyable idea for a family walk."
[English],240,12.0,2.0,5,"July 24, 2017 ","Beautiful, educational, and free!",,"Great place to go for a walk to look at the beautiful surroundings and learn about plants; edible and otherwise.

If the weather is nice, I would also recommend lunch or fika att the café."
[English],240,10.0,10.0,5,"July 23, 2017 ",Excellent play area for the children,Sweden,"The garden and greenhouses are in my opinion excellent! The greenhouses with different climate areas are always a pleasure to visit and the play area made up of large tree trunks is fantastic, should be found in every botanical garden."
[English],240,135.0,51.0,5,"July 21, 2017 ",Take a stroll and relax.,"Harrogate, United Kingdom","We visited the wonderfully stocked and cared for garden on a short visit to Lund.
Everything looked so fresh, new and vibrant.
Gardeners were pleasingly taking their time to ensure that the plants were looking their best and putting on a beautiful display.
I am...More"
[English],240,23.0,35.0,5,"July 14, 2017 ",Beautiful Picturesque Gardens,"Caloundra, Australia",One of the best botanical gardens that I have seen. We visited in early August and the colours and array of flowers and plants were gorgeous. There is a small cafe where you can buy food & drinks with seating areas around a large pond....More
[English],240,9.0,,5,"July 3, 2017 ",A must see!,"Potomac, Maryland",My husband was in Lund for a conference so I had quite a bit of time on my own. I loved wandering through the gardens and often just sat with a book. So lovely and relaxing. Make sure to stop by the cafe near the...More
[English],240,8.0,1.0,5,"June 27, 2017 ",Loved the gardens,Indiana,We were here in early June and the rhododendron was amazing. I thoroughly enjoyed strolling through the gardens. Many people were eating or lounging in picnic areas; lots of couples and families. It is a truly lovely spot.
[English],240,20.0,3.0,5,"June 23, 2017 ",One of the... ,"Lund, Sweden",One of the best places in Lund when the flowers are at it. Very beautiful place during the spring and summer. Highly recommended during the season. Don't forget the cafe if the weather is good.
[English],240,120.0,23.0,4,"June 21, 2017 ",Great place for a walk or picnic,"Lund, Sweden","A lovely place in the spring, summer and fall. Just take a walk, have a picninc, or go into the greenhouse to see some intresting and rare plants."
[English],240,39.0,14.0,5,"June 4, 2017 ",Walking at the morning,"Athens, Greece","Botanical Garden it's excelent.
It's a place you can know nore about different flowers and also have a big places to make a pic nic"
[English],240,164.0,49.0,4,"June 3, 2017 ",Small but interesting,"Copenhagen, Denmark","This might not be the biggest botanical garden, but it offers a lot in tense and overwhelming smells and looks. A lot of flowers were blooming when we visited, and a lot of youngsters were celebrating/socializing which made the garden alive and vivid. Definately worth...More"
[English],240,75.0,12.0,4,"June 3, 2017 ",Nice place to relax and picnic,"Lund, Sweden","Nice, well kept garden. Is a little oasis in Lund and a great place to relax, and enjoy the sun (if the weather is nice). Also, a great place to picnic."
[English],240,294.0,41.0,3,"May 27, 2017 ",Nice place to relax,"Buenos Aires, Argentina","Not as impressive as other gardens in other parts of the world, but still a nice place to relax, sunbathe if the weather permits and have a relaxing walk"
[English],240,21.0,10.0,4,"May 24, 2017 ",A place to relax and have a picking,"Malmo, Sweden","Really a nice place to enjoy the environment. Perfekt for a picnic after visiting the old town.
A must for the ones that are interested in rare treas and flowers"
[English],240,59.0,11.0,5,"May 23, 2017 ",Beautiful garden especially at certain spring times,"Lund, Sweden","The botanical garden is a little oasis in Lund. They have some impressive areas and try to design it so that there is always something to discover. Beautiful cherry blossom trees in April, impressive lily collection and dianthus to easter time. Herbs and stone garden....More"
[English],240,163.0,35.0,5,"May 4, 2017 ",Superb Botanical Gardens,Scotland,"The visit was on a bright but chilly April day, and the systemic collections merited study, but the highlight was the diverse garden areas with different layouts and micro-climates. There was much to savour and explore. The small shop was worth a browse, and the...More"
[English],240,172.0,26.0,4,"April 17, 2017 ",Nice way to start the visit of the city,"Bruson, Switzerland","We started the discovery of Lund with the botanical garden, which is very nice. There are thousands of different plants and it is very well maintained. Some greenhouses are also accessible with some exotic plants."
[English],240,163.0,40.0,4,"April 12, 2017 ",lot of different plants,"Glasgow, United Kingdom",A small place for a pleasant walk when the sun comes out. Not a lot to see though there is a cafe there but the gardens contain a huge array of plant species
[English],240,14.0,6.0,4,"April 12, 2017 ",Beautiful and welcoming,"Lund, Sweden","If you can't come up with anything better to do, come here. It's beautiful, accessible and enjoyable. The greenhouse itself is worth a visit so good for rainy days. Interesting plants from orchids to rice. Small birds instead of pesticides keep the pests down. If...More"
[English],240,420.0,229.0,4,"April 8, 2017 ",Small lovely park ,,I usually run through this park during my workout and is beautiful but quite small. It is perfect for a promenade or a picnic in the spring or summertime. There is always people there so don't expect solitude. It's very season based regarding the plant...More
[English],240,17.0,1.0,5,"March 14, 2017 ",Best botanical garden,"Muonio, Finland","Great botanical garden with small quails going around. They are doing such a good work, pay a visit when being at Lund! The inside amazon feeling like forest was enough to make me fall in love. But go summer time to enjoy the great park...More"
[English],240,29.0,5.0,4,"March 1, 2017 ",Beautiful,"Leuven, Belgium",It's one of the most beautiful places to visit when in Lund. They have hundreds and thousands of different varieties of plants. There are path ways where to can talk a walk and enjoy the beauty.
[English],240,19.0,4.0,5,"February 18, 2017 ",Worth a visit,"Holte, Denmark","Must be beautiful in the summer, we spent a wet winter day here but it was very nice to visit the green house with all the plants and even some animals like koi-fish, frogs and chinese quails."
[English],240,3.0,1.0,5,"February 15, 2017 ","Plants, Chinese quails and temperature differences","Lund, Sweden","This is a perfect place to visit both during the summer and during the winter. I was there this February and it was really nice to go into this tropical warmth when it was so cold outside. A different experience during the Swedish winter, and...More"
[English],240,36.0,4.0,4,"February 13, 2017 ","Very pretty, one of the best places on a nice and warm day in Lund","Lund, Sweden",People use to come here to enjoy picnics and the beautiful surroundings of flowers. Specially in late spring to early fall this is one of my favorite places in Lund. At winter it's nice to go into the tropical greenhouse and enjoy a walk in...More
[English],240,76.0,38.0,4,"February 1, 2017 ",Nice walk - and free,"Gothenburg, Sweden","Botanical garden is a nice place to walk and enjoy the day. Depending on the season, it is a completely different place.
They have a greenhouse where you can know about tropical plants. There are also many events happening all the time. Check on their...More"
[English],240,76.0,6.0,5,"January 18, 2017 ",A nice break from the city,,"Even though Lund isn't a big bustling city a break from traffic is always welcome. The botanical gardens are beautiful most of the year and have different flowers for different seasons. 
The botanical house costs a small entrance fee and lets you travel through different...More"
[English],240,29.0,10.0,4,"January 18, 2017 ",A wonderful botanical garden in the heart of Lund. A great place to visit between April and October,"Lund, Sweden","The botanical gardens are well kept and labeled. They are perfect for a stroll or a picnic. There are for example many tropical trees that are extremely unusual for Scandinavia, wonderful slower gardens, bushes --everything you can desire of a botanical park.. Just south of...More"
[English],240,66.0,140.0,5,"December 28, 2016 ",Good Big Garden,"Malmo, Sweden",It is quite a big garden and hosts many biological important plants. It also hosts a green house for various tropical trees found accross the earth. Must for Botany students...
[English],240,4.0,,5,"December 8, 2016 ",Beautiful,"Philadelphia, Pennsylvania",WE had a lovely walk through this free botanical garden while exploring Lund on a warm September day. Many plants and flowers were still in bloom and beautiful. Much larger than I thought. Great spot for a picnic. Free admission. Definitely worth a visit. It...More
[English],240,10.0,5.0,3,"December 4, 2016 ",Nääää,"Lund, Sweden",I have no idea why botanical gardens are so special. I have been there twice but nothing really surprised me.
[English],240,36.0,35.0,5,"November 15, 2016 ",Especially interesting in summer,"Malmo, Sweden","We went there for a walk, but happened to witness an exibition of different pepper types from mini and super chili to the ordinary ones we buy in stores. 
I loved the fact that it has in the inside a few birds I saw for...More"
[English],240,21.0,4.0,5,"November 15, 2016 ",Beautiful in the Spring!,"Lake Kiowa, Texas","Nice place for a picnic on a beautiful spring day!  Nice cafe for coffee and a treat for the picnic, too."
[English],240,14.0,2.0,5,"November 8, 2016 ",Must see in Lund,"Porto Alegre, RS","A really nice botanical garden, it is rather on the small side but it is filled with lots of plants, all very well described. We wanted to know more about a plant so we just asked the people working there and they were able to...More"
[English],240,25.0,9.0,5,"November 5, 2016 ",Nice place to hang out if the weather is nice,"Bangkok, Thailand",I really liked hanging out here when it became a little more sunny. It is a nice place to hang out with friends or take a stroll or even a picnic.
[English],240,116.0,32.0,5,"October 31, 2016 ",Botanical Gardens (Botaniska Tradgarden),"Akarp, Sweden",A nice and well kept garden well worth visiting. The entrance is free and usually you can park just outside. Bring your camera all year round because there is always many beautiful things around.
[English],240,37.0,10.0,4,"October 18, 2016 ","Lovely place, don't miss the greenhouse",,"Beautiful green area in Lund, definitely worth a stop in summertime just to hang out on the grass with a cup of coffee in your hand. Don't miss the greenhouse, there are a couple of different temperatures and humidities with different plants to check out."
[English],240,3.0,,4,"October 18, 2016 ",A place to charge your batteries the year around!,"Lund, Sweden","A palce which offers tranquility, comtemplation and interesting knowledge. A palce for charging your batteries."
[English],240,128.0,46.0,5,"October 17, 2016 ",Beautiful place to wander on a Saturday Morning,"Sheffield, United Kingdom","Wonderful location even this time of year with the Dalias still in bloom ! 
A visit to the glass house which had various sections and interesting plants"
[English],240,8.0,1.0,4,"October 11, 2016 ",Beautiful,,"One of my favorite place to relax and enjoy the nature. it's Beautiful, peaceful which located in the middle of town. There is also a warm house, and a caffe."
[English],240,43.0,7.0,5,"October 2, 2016 ",Romantic walk ,"Mumbai, India","Located near the centre of Lund, this garden boasts of  wide variety of trees and flowers. Specially interesting is the spice garden. A lovely place for your morning walk or just a place to sit among the peaceful paths and watch the squirrels scurry past."
[English],240,250.0,215.0,5,"October 1, 2016 ",A lovely park with beautiful plantins.,"Curitiba, PR",Even in late September this botanical garden is well worth a stroll. Lovely flowers abound everywhere.
[English],240,128.0,15.0,5,"September 23, 2016 ",Just a lovely place,"Stockholm, Sweden","The botanical garden is definitely worthwhile to visit. Every single corner deserves a picture, especially in the green house (please don't miss it!). Solo, friends, couples, family, every type of visit fits into the park concepts."
[English],240,223.0,167.0,3,"September 22, 2016 ",Nice Place to Visit,"Houston, Texas","The garden is large, with a lot of area to walk around.  The greenhouses were interesting, especially with the small birds running around inside - I didn't see any flying birds.  A chili pepper exhibit was featured during my visit."
[English],240,136.0,49.0,4,"September 21, 2016 ",Beautiful garden and green house ,"Ballerup, Denmark","Visited during Culture Night and was not disappointed. The garden was very beautiful with smaller areas with different types of flowers and herbs. The green house was also great with sections for cactuses and mediterranean, and many more."
[English],240,20.0,7.0,5,"September 15, 2016 ",A little slice of Eden in Lund.,"Lund, Sweden",Perhaps you know the famous botanist Carl von Linné studied in Lund and was theoriginal planner and inspirator for the foliage and other plants found here ... Well treat yourself to a walk in the beautiful botanical garden here- the locals refer to it as...More
[English],240,40.0,12.0,4,"September 13, 2016 ",Picknick,"Lund, Sweden","Quite nice place to bring own foood or have a lunch break at cafe with a petite lake with gold 🐟.
Visit to tropicarium is free and oppet until 15.00."
[English],240,75.0,28.0,4,"September 6, 2016 ",Magnificent ,"Netanya, Israel","Beautiful layout with flowers and a multitude of plants set out in an intelligent way.
The spice garden was thought provoking and will be the basis of studying the medicinal use of the plants.
The greenhouses were closed but we managed to peep in and...More"
[English],240,71.0,31.0,5,"September 5, 2016 ",Lovely displays,"Charleston, South Carolina","We made a day trip from Copenhagen to Sweden. One of our stops was in Lund and rather than visit the cathedral, we opted for the botanical garden. My husband needed to rest so I ventured around the garden. Different types of plants are grouped...More"
[English],240,3.0,1.0,5,"September 4, 2016 ",Best place in Lund,"Lund, Sweden","Quite small but very charming garden. Always something to look at, or just relax in the shade on a warm day. The green house is free of charge and also nice to visit. The cafe is beautifully situated by a pond, prices are a bit...More"
[English],240,227.0,69.0,4,"September 3, 2016 ",Well worth a visit,"Leigh-on Sea, United Kingdom","Visited this place while wandering around Lund. These are extensive mature and well laid out gardens and water features, with the convenience of an on site cafe, serving drinks and snacks. The gardens are free to visit and are well worth spending a few hours...More"
[English],240,46.0,20.0,4,"September 2, 2016 ",Really nice garden,"Dublin, Ireland","Lovely garden,full of lots of beautiful and interesting plants. would recommend for a nice walk around even if only in lund for the day. very central and ideal for bringing a picnic to"
[English],240,101.0,39.0,4,"August 30, 2016 ",A very nice garden,"Torun, Poland",This garden is a nice place to just walk or sit with friends to talk. Lots of interesting trees and plants.
[English],240,2370.0,568.0,4,"August 29, 2016 ",Although it is late in the season is something to watch,"Stockholm, Sweden","Late August,Dahlias bloom in the garden.The greenhouses are open weekdays and weekends between 11:00 and 15:00.Do you just want to roam around the garden is it open to the sun goes down. With over over 7 000 species grown on 8 hectares (20 acres) it...More"
[English],240,7.0,2.0,5,"August 23, 2016 ",Beautiful garden,"Taby, Sweden",Small but excellent botanical garden in the middle of one of Northern Europe's most interesting univeristy cities.
[English],240,64.0,18.0,5,"August 13, 2016 ",Summertime in the botanical garden,"Oslo, Norway","Really pretty flowers, we had a lovely picnick by some benches with many friends. The garden smells lovely in the summer. And you can choose where to go inside or outside. Very nice! Thank you!"
[English],240,76.0,19.0,4,"August 10, 2016 ",Small but lots of interest ,"Colchester, United Kingdom",Lovely gardens near the centre of town with a small glass house at the centre housing a collection of exotic plants. Don't expect Kew but still worth a visit.
[English],240,1.0,,5,"August 5, 2016 ",One of the most impressive and well kept botanical gardens in Western Europe.,,A must to visit for anyone. Both native Swedes and tourists coming to Scania. I've seen many around Europe and Lund is truly in the top.
[English],240,18.0,4.0,5,"August 2, 2016 ",Colour place,,Best time to visit the garden is of course in early summer when all the flowers are in Bloom. It is a romantic place if you are thinking about taking your special someone there.
[English],240,12.0,2.0,5,"August 1, 2016 ",Beautiful place ,,Á large beautiful garden with nice plants and an adorable place to sit down and drink coffee and have a cake.
[English],240,3.0,6.0,4,"July 27, 2016 ",Wonderful park with a great variety,"Guangzhou, China",The botanical gardens are located near the city centre and are easily accessible by foot or bus. Entrance is free and includes both outdoor and indoor areas. The indoor area includes a tropical greenhouse with interesting plants from around the world.
[English],240,8.0,1.0,5,"July 26, 2016 ","Botanical garden, cosy and pretty. Perfect for garden lovers and picknickers.","Lund, Sweden","A little café next to very interesting hothouses. Hothouses boast rooms showing plants and trees from northern to southern climate zone and a rich collection of orchids. The garden has place for picknicking families and souls longing for peace and quiet.
Hothouses and university building...More"
[English],240,148.0,112.0,4,"July 25, 2016 ",Now THIS is a real botanical garden!,Ottawa,"This is for serious botanical garden aficionados. Very well maintained, all plants species meticulously identified. The grounds, as one would expect, are quite peaceful and relaxing. You would be remiss not to spend a few minutes here if you come to Lund."
[English],240,63.0,13.0,5,"July 24, 2016 ",Beautiful in any seazon,"Malmo, Sweden","It is a nice place if you want to go for a quiet walk and want to see a lot of amazing plants, flowers.
It doesn't meter if it is spring or summer......it's always beautiful :D"
[English],240,70.0,17.0,4,"July 13, 2016 ",An oasis in the centre of the city with true educative value,"Lund, Sweden","Just a couple of minutes from the centre, is The Botanical gardens wich offer a fantastic oasis. With the beatiful garden and the greenhouse, wich is a must. Being divided into separate climate zones, a sophisticated climate control system keeps the optimal conditions for each...More"
[English],240,161.0,52.0,5,"July 12, 2016 ",Must do,"Steyning, United Kingdom",Beautifully kept gardens. We took a picnic and sat on the many seats. The glass houses were well stocked and maintained and the variety of flowers and foliage and the smells were lovely.
[English],240,76.0,30.0,4,"July 1, 2016 ",One of the green lungs of Lund,"Lund, Sweden",A much loved meeting place for students in Lund as well as others. Bring your picknick and relax in the shade under the trees or by the little pond. The greenhouse is highly recommended.
[English],240,11.0,2.0,5,"June 27, 2016 ",An oasis in the centre of the city with true educative value,"Lund, Sweden","The Botanical gardens offer a fantastic oasis just five minutes walk from the centre of the city. With the garden being looked after by partly the University Institutions, it is kept in fine shape and the flower beauty in all its colours is as stunning...More"
[English],240,18.0,4.0,4,"June 15, 2016 ",Nice ,"Nagoya, Japan",Good walking around different kinds of plants. Green house is recommended. One can have nice fika at cafeteria nearby the green house.
[English],240,4.0,,4,"June 13, 2016 ",Visit to Lund ,,Nice town to visit for a few hours. Spend some time in the Botanic Gardens. I had lunch in the cafe near the conservatory; skinka & ost in a seeded bun for 67 kr. Tea 27 kr.
[English],240,22.0,,4,"June 1, 2016 ",A lovely mix of a city park and an academical exhibit,"Lund, Sweden",Bring a picknick basket or visit the café and take a seat on the lawns in this city oasis. There is an indoor exhibit and while it might not be worth a specific travel to Lund for it shouldn't be missed when visiting.
[English],240,21.0,13.0,5,"May 29, 2016 ",Oasis in the middle of Lund,"Leiden, The Netherlands","Great botanical gardens in the middle of Lund. Well signed trees and flowers, extended green areas for putting a towel and reading a book when the sun is out, and just beautiful."
[English],240,27.0,6.0,5,"May 21, 2016 ",Best park in lund,,"This use to be our hangout place when we were students in lund. Always quiet, sunny and full of flowers.

Perfect for kids, students, couples, flower lovers and elderly. It is quite big and with a lot to discover. It was a while ago since...More"
[English],240,94.0,23.0,5,"May 20, 2016 ",Beautiful at any season,,This garden is just beautiful no matter when you come. Just take a stroll and discover the different parts! Especially beautiful when the magnolia bloom but also great at any other time of the year.
[English],240,91.0,12.0,4,"May 17, 2016 ",I visit every season,,Beautiful place for a walk or a glass of wine in the sun. They change the arrangements pretty often so a visit every now and then is fun. The greenhouse is great fun as well with a lot of tropical trees and the cutest small...More
[English],240,156.0,37.0,5,"May 5, 2016 ",A must-viti place,"Bologna, Italy","I visited the park in May in a very nice day, sunny and quite warm. There is a large greenhouse with many species of plants. Outside many kinds of flowersm very pleasant, perfect to relax. The location is close to the city center"
[English],240,23.0,6.0,5,"April 21, 2016 ",place to relax,"Tbilisi, Georgia","Nice park, good to walk and relax and to enjoy the nature. Calm and beautiful place. Good for families and friends!"
[English],240,13.0,,5,"April 10, 2016 ",Very relaxing place to visit,"Rockford, Michigan",My girlfriend and I came here yesterday to visit and it was a cool setup. Right down town Lund you can escape the busy streets and take a stroll in a beautiful garden park. The green houses were cool to see and they had plants...More
[English],240,67.0,44.0,3,"April 7, 2016 ",Greenhouses amazing,"Elstree, United Kingdom",We visited at start of April and the gardens themselves were disappointing but the greenhouse in the centre was amazing being split into a number of smaller greenhouses each showcasing plants requiring a different climate
[English],240,72.0,14.0,4,"March 24, 2016 ",Blooming Park in Lund .,"Lund, Sweden","Situated closed to the Center of Lund it is very easy to find.
Just take a walk  east and you will find it. You will find a lot of
rare  flowers and trees from all part of the world in the small
glashouses and of...More"
[English],240,1.0,,5,"March 20, 2016 ",A must-visit place in Lund,,Botanical garden is the coziest and beautiful place in Lund. Perfect for afternoon strolling/jogging in spring and summer time. Highly recommend to visit the green house which is kept warm throughout a year. A cafe right in front if the greemhouse is a must-visit!! :-)
