,"[Chinese, (Sim.)]_Freq","[Chinese, (Sim.)]_Term","[Chinese, (Trad.)]_Freq","[Chinese, (Trad.)]_Term",[Danish]_Freq,[Danish]_Term,[Dutch]_Freq,[Dutch]_Term,[English]_Freq,[English]_Term,[French]_Freq,[French]_Term,[German]_Freq,[German]_Term,[Italian]_Freq,[Italian]_Term,[Japanese]_Freq,[Japanese]_Term,[Norwegian]_Freq,[Norwegian]_Term,[Polish]_Freq,[Polish]_Term,[Portuguese]_Freq,[Portuguese]_Term,[Russian]_Freq,[Russian]_Term,[Spanish]_Freq,[Spanish]_Term,[Swedish]_Freq,[Swedish]_Term,[Turkish]_Freq,[Turkish]_Term
10,0.12706100631054787,park,,,1.7199850576028377,quot,0.923726604063602,impressive,36.16443722684836,spring,2.234506360536932,garden,0.9789956890164431,middle,1.812900432927296,oldest,0.9146037026646284,overwhelmed,0.1530458257344035,sit,0.15269783433362885,building,2.4680891744274502,worth,0.8235962895910834,different,0.7649033886095582,visit,5.5825595822373435,excursion,0.1297654397511412,visited
11,0.12093284077751194,train,,,1.7198518022693243,built,1.7051419003827215,nice,86.67930563410208,park,0.7011929230466726,flowers,0.9692454161543851,nature,2.6193528008236413,clock,0.9157901641468849,campus,0.13474179138973744,impressive,0.1386358909446532,beautiful,0.9274110878746624,center,0.8274380219816388,managed,0.7854692165560377,beautiful,5.511905978579795,salad,0.12658851763228465,lund
12,0.12228638582664432,located,,,1.706647628686939,style,0.9198201469316544,day,31.0341851625533,run,0.9346588020178412,greenhouses,0.9774749142651902,distance,2.117286208039137,imposing,0.91443384425963,harsh,0.14639766309354968,large,0.14514036143825285,exhibitions,0.9058659141077368,good,0.8281495685825353,cemetery,0.12843469513170094,space,5.457578462945448,offered,,
13,0.1254706559628939,structure,,,0.9325393931244232,actually,0.9221455686749296,visit,30.087492548268308,stroll,0.5593724884049681,varieties,0.9726031657464104,venerable,0.9773823487697759,village,0.9142525851729868,entrance,0.12728706487570673,time,0.14838415139165675,center,0.9295966919389134,charming,0.8208499630371999,pleasant,0.7513941892826743,cathedral,9.318896066694302,attraction,,
14,0.12109899053739147,garden,,,0.9392943233119548,peace,0.91136360206305,beautiful,29.30965229251834,trees,0.9408231848242616,small,2.6071876784943337,clock,5.409706416092003,cathedral,0.91548389846064,day,0.1410270021052,botanical,0.1397946416248468,region,0.9178917308964936,medieval,0.8101920966013597,summer,0.12475831493503375,gardens,5.092418118216228,00,,
15,0.10585741927403663,life,,,0.9223637595039166,modern,0.13102147269379122,museum,24.92333740952681,greenhouse,0.930223266074236,plants,0.965576659041534,crypt,0.9864897738056208,located,0.9181097022780268,quite,0.12979428054032474,really,0.13689018847095133,charming,0.9235937187898186,building,0.8232224123736268,science,0.12654413596236525,visited,4.6876244956768405,quick,,
16,0.12890136349310613,amazing,,,0.9365865757326258,gardens,0.1403864624021816,romanesque,24.634605325849552,station,0.922331997401052,visit,0.972847213636908,important,2.8591279657626965,center,0.916166001232392,famous,0.12192044661207332,museum,0.13968705097854084,attraction,0.914170669780676,like,0.8354952871798274,culture,0.1249317324056534,botanical,4.565025089144803,location,,
17,0.11029588049582137,visit,,,0.9339606496362801,opportunities,0.1399295373907916,relax,23.828919848681675,friends,0.9273281594207032,39,3.440415792745266,beautiful,0.9408159639979236,town,0.9025650385263192,german,0.13361251822521178,park,0.12828083797973064,romanesque,0.9104245789329991,visit,0.8222822808089388,finally,0.1360102613103593,great,4.3281635247004315,child,,
18,0.12091218182324115,center,,,0.9223998172975708,tell,0.15632314897658306,accessible,22.980695297838537,bring,2.0515808529765174,cathedral,0.9713833118072412,town,0.9311557739962631,nice,0.91287468212998,planning,0.13794404500838675,copenhagen,0.14457072646442984,history,0.9133713531892801,city,0.8299123064764228,planned,0.1182679195558557,building,19.056565669311592,visiting,,
19,0.11930679115729086,famous,,,0.9287169249375652,landscaped,0.15831233221368982,dom,22.783293189336167,world,0.15037266012440195,reconstructions,4.291937955387507,visit,3.4284463389246715,lund,1.6787804360487526,plants,0.13156575300194778,plants,0.13855291898412953,museum,1.687782411415761,lund,0.8270848260176912,university,0.1273680475507472,center,7.2322817178034144,ducks,,
20,0.11752757163845155,greenhouse,,,0.9360659935245615,completely,0.14183943827907394,summer,21.18954621626736,sunny,0.15290687998599714,century,1.77995409405446,outside,0.15484887010284906,malmo,1.6725993650412054,city,0.1341767965753171,way,0.14378839398365634,recommend,0.9108517383792144,39,0.8195558044211261,park,0.1211183864825125,pleasant,7.1701532390768135,modern,,
21,0.11107982967623092,main,,,0.937720230568676,play,0.1476339350150986,freely,19.772464951232017,pond,0.14103638189058285,place,2.616353076836968,worth,1.254330313271169,beautiful,0.921359350030924,japan,0.13623151182057347,39,0.1451186284880563,city,0.9260853592223041,cathedral,0.8098298309014403,small,0.1213548463876228,park,4.586058401375575,jakriborg,,
22,0.11124976935952134,time,,,0.9303731714612334,newly,0.14620041616681656,clock,18.5194663866547,coffee,0.14583309329672264,heart,1.7828168158352995,interesting,0.16418043893915008,large,0.9149451877156896,built,0.1366591104970029,lucky,0.13676259496731016,interesting,0.14548273784244853,houses,0.1357104983414141,swedish,0.12770401604666493,museum,2.8480529579127385,allhelgonakyrkan,,
23,0.11347713024214587,building,,,0.924375278001092,saw,0.1531103697577038,center,18.222453158148856,oasis,0.15346294145528985,gardens,0.9816155168650308,area,0.15882138013353495,greenhouse,0.910031762489622,free,0.13792338961638986,city,,,0.15062445510854075,air,0.13182745784588626,big,0.11455316851555225,advantage,9.731459766847758,hours,,
24,0.1162832454773705,university,,,0.9305407534449504,disappointed,0.13410448141918818,gardens,17.99693185953958,playground,0.1395429464148149,seen,0.9569108705293312,definitely,0.1424496229245597,cared,0.9173185621835273,park,0.12435038965628145,decorated,,,0.13949924163192515,station,0.13326959853007347,air,0.11621516437260584,nice,5.110165118435222,organ,,
25,0.12048175494754748,good,,,0.9199692907833746,came,0.14581453104878472,university,17.838435759137962,greenhouses,0.16026448569190302,air,0.9648029100085591,historic,0.15535196773929538,air,0.9085480199129826,house,0.13417478727394105,introduction,,,0.1423899133724478,open,0.12986016270920142,benches,0.12485606518705533,monument,2.752858724680736,toilets,,
26,0.13901202170925273,church,,,1.5141477902452307,trees,0.13315803507871166,student,17.828305021337346,relax,0.14363022868020692,buildings,0.9750817082233256,seeing,0.14690411270994794,tropical,0.9137674876942946,minutes,0.12998166305146205,got,,,0.14107787081205514,rich,0.8251832753162607,lund,0.11834383296280035,sweden,6.835496452589831,got,,
27,0.1454738452815556,lund,,,5.611872196486829,garden,0.1483710992835726,worth,17.040315674482322,birds,0.1396566961513021,gothic,0.9981232777396916,highlight,0.1612720247635246,different,0.9087792446083672,foot,0.13782931163419196,architecture,,,0.15201466124600213,malmo,0.13052985335604347,sit,0.10809964152762998,big,2.749481815906653,wonderfully,,
28,,,,,0.9297615992474731,laid,0.1343096462377392,quiet,16.711656514579392,relaxing,0.15482623023699618,life,1.7791614650644962,city,0.15922633032049327,medieval,0.9263096445934016,appearance,0.13722730828308716,worth,,,0.15001139862704696,stroll,0.1387316443459962,wonderful,0.1228782505179085,does,6.40975326054192,fits,,
29,,,,,0.9364430896287266,signs,0.12779956863001868,free,15.923594312840605,season,0.144362909588323,multiple,5.070524208413537,cathedral,0.15334788980331882,houses,0.9145193847412459,atmosphere,0.1224263635105787,history,,,0.14475510385184154,great,0.14143178760175787,town,0.1184925084642378,know,2.7164882578526766,bunch,,
30,,,,,2.4540213197958614,time,0.137504685628008,town,28.610468226996193,students,0.15615827879172273,houses,4.244220968356864,lund,0.15887301624837055,area,3.22972081082046,lund,0.13595629946997448,beautiful,,,0.1471301224131372,went,0.13893205509282927,came,0.11768051381896995,university,7.105397083268762,addition,,
31,,,,,2.5053130877340646,old,0.14597488570094588,building,115.29176462512686,walk,0.15238074705444246,missed,0.979423362120694,university,0.15689706592053707,worth,1.684450360948798,university,0.13168321962958035,inside,,,0.1525395301740438,century,0.1361560433658084,basement,0.12564382471074828,crypt,5.197611470215578,impressed,,
32,,,,,1.7104617160731383,39,0.1470216451407844,lund,23.75310023063119,sit,0.1506949110535557,open,0.9749379856090234,sweden,0.15969585004141976,absolutely,1.6736370327542949,cathedral,0.13325168442031074,great,,,0.1530942557382667,garden,0.13434391388677425,cathedrals,0.13420302925561892,goes,6.408308210156584,make,,
33,,,,,0.9301157271149264,thousands,,,42.69608356187288,enjoy,0.14535637965836648,nice,,,0.18444404192010536,museum,0.9192011697714664,station,0.13286337546040286,lund,,,0.14544394239924785,simple,0.13503175005167425,style,0.1288933139513352,worth,87.27652548637964,visit,,
34,,,,,1.0413079480163234,beautiful,,,205.0093585806498,place,0.15218325044407638,botanical,,,0.15951905379674933,summer,0.9136172563388266,old,,,,,0.14968007245156595,different,,,0.12854186757353306,different,51.73670451469595,good,,
35,,,,,0.9611145955691536,worth,,,162.30679886333593,nice,0.1607396104763996,discover,,,0.16574099367627945,little,,,,,,,0.14945141260422212,astronomical,,,0.1231925037682435,city,17.021772207606848,buildings,,
36,,,,,0.9450827745238622,flowers,,,88.47732283490366,different,0.17413247254284905,lund,,,0.18025056556383534,interesting,,,,,,,,,,,0.12413497618063868,clock,16.385164658074938,medieval,,
37,,,,,0.9513544626042644,visit,,,40.241595694006534,walking,0.1514920269946756,museum,,,0.16104413151493605,plants,,,,,,,,,,,,,12.32779153612301,coffee,,
38,,,,,0.9346128176002138,super,,,83.72687558707271,just,,,,,,,,,,,,,,,,,,,57.35936884078254,cathedral,,
39,,,,,0.946320890424994,lund,,,84.44921742999723,great,,,,,,,,,,,,,,,,,,,30.003635741030898,worth,,
40,,,,,0.9425108030632516,visited,,,59.76041986332862,small,,,,,,,,,,,,,,,,,,,11.000649202982911,service,,
41,,,,,,,,,118.12393139193364,beautiful,,,,,,,,,,,,,,,,,,,88.93560093023802,lund,,
42,,,,,,,,,57.81252667494895,university,,,,,,,,,,,,,,,,,,,24.156256819882998,time,,
43,,,,,,,,,169.8258857201893,lund,,,,,,,,,,,,,,,,,,,14.953965715180884,fine,,
44,,,,,,,,,58.07667781894133,city,,,,,,,,,,,,,,,,,,,60.17832456974144,nice,,
45,,,,,,,,,50.83972652167514,people,,,,,,,,,,,,,,,,,,,8.357833496991242,peace,,
46,,,,,,,,,50.37616373918144,good,,,,,,,,,,,,,,,,,,,22.56509590182765,great,,
47,,,,,,,,,54.26172461913164,lovely,,,,,,,,,,,,,,,,,,,11.463875278273132,central,,
48,,,,,,,,,44.78159772597595,lots,,,,,,,,,,,,,,,,,,,27.52157501838568,interesting,,
49,,,,,,,,,57.76180890478221,day,,,,,,,,,,,,,,,,,,,17.099547027648995,environment,,
50,,,,,,,,,88.99576711510103,visit,,,,,,,,,,,,,,,,,,,19.656929961385263,city,,
51,,,,,,,,,45.06611620992814,area,,,,,,,,,,,,,,,,,,,15.950536919213716,middle,,
52,,,,,,,,,54.252381992497845,time,,,,,,,,,,,,,,,,,,,16.900257601007098,lovely,,
53,,,,,,,,,42.05376197880003,town,,,,,,,,,,,,,,,,,,,25.107470748421477,park,,
54,,,,,,,,,44.00231384151276,worth,,,,,,,,,,,,,,,,,,,33.481179625859774,39,,
55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.136227528474034,experience,,
56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.686591654564225,ages,,
57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.122285888797173,place,,
58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.155271900608357,look,,
59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.136484629575467,beautiful,,
60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.775235049913984,church,,
61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.19099554455329,walk,,
62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.731167352119279,history,,
63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.379020948002458,miss,,
