[Swedish],262,1,,5,1 week ago ,Mycket nöjd!,,"Mysigt ställe, perfekt för lunch, lättare middag eller fika. Galleterna är matiga och gjorda med omsorg, personalen är tillmötesgående och...More"
[Swedish],262,3,,5,1 week ago ,Bästa frukosten,"Gothenburg, Sweden",Bodde på mysiga hotell Oskar och då ingick frukost på Creperiet i Lund. Mycket trevlig miljö och god frukost. Ägg...More
[Swedish],262,3,1,4,1 week ago ,God frukost,,"Mysigt ställe med supergott bröd, fina crepes och trevlig personal. Lite kallt och dragigt och lite långsam påfyllning av t...More"
[Swedish],262,7,1,4,1 week ago ,Frukost,"Lund, Sweden","Trevlig frukost buffé med trevlig servis, mysigt inredd lokal och lagom mycket att välja emellan! Något få pålägg till bullarna"
[Swedish],262,3,1,5,3 weeks ago ,"Trevligt, charmigt, gott",,Supermysigt ställe med crépes av högsta kvalitet. Trevlig personal och rättighet att servera alkohol.
[Swedish],262,1,2,5,5 weeks ago ,Bra jobbat!,,Bra jobbat med allt. Jättegod mat och supertrevlig personal. Extra plus till månadens crepe 👌😄😍🙌😋👍
[Swedish],262,2,,5,5 weeks ago ,Generös buffet i hemtrevlig miljö,,"Snyggt, rent i gammaldags miljö. Fräsch frukost med personliga önskemål om man så önskar. Trevlig, glad och professionell personal. Utmärkt...More"
[Swedish],262,214,26,4,"January 2, 2019 ",Goda galetter och trevlig service,"Sollentuna, Sweden",Här får man goda galetter och crêpes med ordentligt med tillbehör. Trevlig service och ordentliga portioner. God fransk cider dessutom...More
[Swedish],262,3,,4,"December 26, 2018 ",Godaste frukosten och lunchen,,"Jättelyxigt med frukost på creperiet. Vi åt även lunch, mycket gott och vällagat. Creperiet gjorde också veganska  och glutenfria alternativ...More"
[Danish],9,1,1,5,4 weeks ago ,Dejlig atmosfære i skønne lokaler,,"Den bedste internationale betjening og skønne friske råvare. Har boet på hotel oskar og skulle spise morgenmad på creperiet.
Den...More"
[Danish],9,151,20,4,"August 8, 2018 ",Gode råvarer og hyggelige lokaler,"Holstebro, Denmark","Vi var der til brunch som en del af opholdet på Hotel Oskar, som ligger lige om hjørnet. Hyggelige lokaler,...More"
[Danish],9,4,1,2,"September 14, 2017 ",Dårlig betjening og høje priser.,"Tenerife, Spain",Gennem B&B var der henvisning til dette sted. Hjemmeside var ikke opdateret. Åbningstider stemte ikke med hjemmeside. Maden OK. Betjening...More
[Danish],9,21,4,5,"December 3, 2016 ",dejligt sted med høflig og venlig betjening,"Ishoej, Denmark",Maden dejlig med rimelige priser. Betjeningen høflig og imødekommende. Maden kom hurtig så dejligt ud og smagte godt
[Danish],9,3,,5,"July 31, 2016 ",Bedste morgenbuffet i Lund,"Ringsted, Denmark","Creperiet er Hotell Oskars morgenbuffetlokation. Det ligger 25m fra hotellet og er indrettet i rustik fransk stil. Der er alt,...More"
[Danish],9,388,97,4,"July 27, 2016 ",Lækre pandekager,"Lystrup, Denmark",Vi syntes ikke vi var så sultne da vi ankom og startede derfor med blinis - men der blev da...More
[Danish],9,2,1,4,"July 20, 2016 ",Mmm,"Copenhagen, Denmark","Dejlig mad og hyggelig 1. sal. Kan varmt anbefales, hvis man kan lide galetter. Vi fik en med pulled pork...More"
[Danish],9,1,,5,"July 16, 2016 ",Dejligt nemt og velsmagende mad til pris,"Copenhagen, Denmark","Super god atmosfære og god service. Maden er frisk lavet. Jeg tog frokost tilbuddet som indeholdt gratis vand og kaffe,...More"
[Danish],9,231,61,4,"May 30, 2015 ",Morgenmad,"Vejle, Denmark","hyggelig cafe, som ligger tæt på hotel Oscar. Morgenmadsbuffet med det, man kan ønske sig, æg, vafler, diverse pålæg og...More"
[Norwegian],7,20,,4,"July 7, 2017 ",Fantastiske pannekaker!,"Oslo, Norway",Noe for enhver smak - både barn og voksne var veldig fornøyde! Gode galletter og crêpes! Kan anbefales!
[Norwegian],7,3,,5,"August 2, 2016 ",Koselig og lekker cafe på to plan,,Har besøkt stedet to ganger i sommer. Både frokost og hovedretter var kjempegodt. Lokalene har en fransk touch med bilder...More
[Norwegian],7,2,1,4,"June 6, 2016 ",Koselig.,,"Koselig og rolig, litt enkel innredning. God frokost med ferske bakervarer, god kaffe og juice. Opphold i forbindelse med overnatting...More"
[Norwegian],7,2,,4,"October 30, 2015 ",God frokost!,"Hamar, Norway","God mat, variert utvalg. Alltid varm kaffe. Trivelig betjening - litt rart avt kommunikasjonen foregikk på engelsk, siden jeg er...More"
[Norwegian],7,4,2,5,"August 29, 2015 ",Herlig hotell i Lund,"San Juan, Puerto Rico",Veldig koselig hotell med nydelig rom og utmerket service. Kafeen i tilknytning serverte fantastisk frokost.
[Norwegian],7,5,2,5,"March 30, 2015 ",Overnatting mars 2015,,"Trivelig hotell hvor man blir vist tillit. Enkelte fine rom til en rimelig pris.
Frokosten ble inntatt på en meget...More"
[Norwegian],7,21,8,5,"February 6, 2015 ",Deilig frokost,"Oslo, Norway",Jeg har ved flere anledninger spist frokost på Cafe & Creperie Oskar. Veldig hyggelig betjening. God og variert mat. Kvalitetsråvarer...More
[French],5,2,,5,"July 29, 2018 ",Une crêperie agréable dans le centre-ville,,"De très bonnes crêpes (salées et sucrées) dans un environnement agréable. La décoration est chaleureuse, le personnel accueillant. Le nom...More"
[French],5,47,16,5,"July 14, 2017 ",Très bonne crêperie,"Bressuire, France","Restaurant très cool, où l'on paye avant de consommer.
Les crêpes sont excellentes, tant les galettes que les crêpes sucrées....More"
[French],5,9,3,5,"March 25, 2017 ",Une très bonne surprise,"Antibes, France","De très bonnes galettes et crêpes servies par un personnel féminin très sympathique et efficace.
Un large choix de cidre,...More"
[French],5,162,51,4,"March 22, 2017 ",Délicieux brunch,"Ottawa, Canada",Mon amie et moi sommes allées à cet endroit lors de notre dernier passage à Lund. Nous y allions pour...More
[French],5,1,,5,"September 17, 2016 ",Nostalgie et bon moment,,"Une crêpe complète me faisait envie, et me voici donc à la crêperie de Lund. Un peu d'attente devant le...More"
[Italian],4,29,10,5,"December 16, 2018 ",Angolo delizioso,"Rome, Italy","Siamo stati qui per merenda quindi abbiamo ordinato crepes dolci, ce ne sono di moltissimi tipi! L'arredamento è curato e...More"
[Italian],4,108,15,4,"March 2, 2018 ",Piacevole atmosfera e crepes buone,,"Locale veramente carino e caratteristico, in particolare i tavoli al piano superiore vicini alle finestre con le panche di legno....More"
[Italian],4,109,28,5,"January 5, 2017 ",Ottime crepes a prezzi modici,"Piacenza, Italy","Nel centro della città di Lund, il locale si compone di due piani. Il piatto caratteristico è la crepes salata....More"
[Italian],4,144,26,4,"September 25, 2016 ",Ottima crepe in ambiente amichevole,"Genoa, Italy","Se volete mangiare un'ottima crepe vi consiglio sicuramente di fermarvi in questo bel locale. Si mangia al piano superiore, in...More"
[German],3,28,7,5,"September 30, 2018 ",Niedliches Frühstückscafe,"Dortmund, Germany",Sehr niedliches Cafe für ein leckeres Frühstücksbuffet mit Crepes und Rührei. Das Brot ist frisch zubereitet und das Personal sehr...More
[German],3,1,,5,"November 20, 2016 ",Ausgezeichnet Frühstück ,"Darmstadt, Germany","Super leckeres Frühstück, große Auswahl, auf Wunsch auch Waffeln und/oder Rührei. Gemütliche Atmosphäre, gute Lage, preislich im Rahmen."
[German],3,26,6,4,"August 21, 2015 ",Süßes Café im Herzen von Lund,,"Ein kleines, süßes Café mitten im Zentrum von Lund. Hausgemachte Crêpes, leckere Brötchen und sehr hervorragender Kaffee laden zum ausgiebigen...More"
"[Chinese, (Sim.)]",2,,,5,"October 16, 2015 ",温馨，精致，浪漫，友好,,近乎完美的体验，这是一定咖啡店，也是旅馆...More
"[Chinese, (Sim.)]",2,166,57,2,"October 16, 2015 ",可丽饼味道真不咋地,"Eslov, Sweden",我在火车站的摊位上买的可丽饼，都没完全烤...More
[Dutch],2,22,2,3,1 week ago ,Moeilijk een plaats te vinden maar lekker eten,"Amsterdam, The Netherlands",Doordrukte is het moeilijk binnen te komen. De tafels zijn of te groot of te klein. Met een groep van...More
[Dutch],2,5,1,5,"October 22, 2016 ",Geweldig ontbijt,,Een bijzonder rijk ontbijt met veel variatie in een gezellige creperie met bijzonder vriendelijk personeel. Een prima begin van de...More
[Finnish],2,1,,5,"October 29, 2018 ",Kodikas kahvila,,Täytetyt letut olivat herkullisia ja asiakaspalvelu hyvää ja ystävällistä. Tunnelma oli kotoisa ja levollinen.
[Finnish],2,15,4,4,"February 17, 2017 ",Tunnelmallinen letturavintola,"Helsinki, Finland","Todella viihtyisä ravintola, erityisesti ravintolan yläkerran ""loossit"" on kivoja istuskelupaikkoja isonkin porukan kanssa. Makeat letut olivat erinomaisia jälkkäriksi."
[Japanese],1,138,13,5,"September 28, 2018 ",カジュアルな食べ物,"Malmo, Sweden",ルンド駅から徒歩3分の好立地。二階席はテーブル席がありバーカウンターもある。ガレットは気軽にカジュアルに食べれるのでラン...More
[Spanish],1,137,21,4,"June 30, 2015 ",Mucha variedad!,"Province of Buenos Aires, Argentina","Me sorprendio que, a pesar de ser un lugar chico a mediano, tenia mucha variedad de platos y comida. Los...More"
