,Jan_Freq,Jan_Term,Feb_Freq,Feb_Term,Mar_Freq,Mar_Term,Apr_Freq,Apr_Term,May_Freq,May_Term,Jun_Freq,Jun_Term,Jul_Freq,Jul_Term,Aug_Freq,Aug_Term,Sep_Freq,Sep_Term,Oct_Freq,Oct_Term,Nov_Freq,Nov_Term,Dec_Freq,Dec_Term
10,0.77453901,travel,0.119838529,church,2.838555617,historic,4.29179041,botany,31.64314802,space,3.746994426,woody,16.31218733,rural,5.459263216,horizon,8.792127875,plain,3.195158766,feature,0.813001993,natural,0.096859868,atmospheric
11,1.362731148,tourism,0.118429034,grassland,28.26681719,architecture,4.289889764,rural,31.64499721,public,3.482887006,phenomenon,4.512978394,prairie,5.115028886,woody,5.263922717,stream,3.011520467,woody,0.134175008,wilderness,0.092369494,line
12,2.532522765,town,0.116701984,bank,5.805709988,facade,3.619310133,park,51.10939849,town,3.48256591,atmospheric,7.380221787,spring,4.445491656,hill,5.177072358,river,2.357295632,reflecting,0.131409219,reserve,0.091076312,field
13,0.771133988,space,0.11760386,medieval,10.20216191,landmark,3.621166306,family,51.95923369,area,2.996345297,lake,3.672102576,phenomenon,3.568667866,prairie,9.48572444,bank,2.357360811,pool,0.133054747,cloud,0.102379529,wall
14,0.765719196,public,0.117315314,human,1.035074761,photography,2.911021751,baseball,4.200256503,downtown,17.98438649,vegetation,9.965751903,family,3.54699836,hay,4.420919869,watercourse,3.917356776,fountain,0.136278997,cathedral,0.101456087,mixed
15,0.129978876,interior,0.117942337,worship,4.113480992,classical,2.889389516,botanical,3.985286106,block,40.37102631,landscape,2.973621008,farm,3.430211182,atmospheric,4.368065128,wilderness,1.973358332,morning,0.181695749,property,0.100215104,use
16,0.125812499,roof,0.115522285,morning,0.170339877,car,4.003836264,courtyard,3.494059036,condominium,6.405191825,reflection,23.24537968,plant,3.426043848,phenomenon,4.35345969,rural,17.01843795,grass,0.128451912,bed,0.098851204,water
17,1.192782028,city,0.116915407,plain,9.880453409,building,2.241396978,prairie,3.113479351,leisure,2.205892042,reservoir,65.25738467,grass,2.747490217,shrubland,12.49013799,resources,0.905922548,yard,0.131032884,gothic,0.098098379,castle
18,0.117386885,park,0.115610597,phenomenon,0.158177867,vehicle,2.231189769,green,2.839909976,iron,2.183950052,wetland,23.35209287,land,2.720469874,straw,4.020677645,meadow,0.908270386,thoroughfare,0.128904862,site,0.096999025,stately
19,0.120147482,design,0.115211785,river,4.324465034,sky,2.213606008,soil,2.596333217,suburb,2.700099299,flower,23.3594294,lot,2.691715287,ecoregion,10.79422077,vegetation,0.905676673,family,0.12067526,tower,0.096260117,manor
20,0.124593467,meadow,0.116585172,settlement,0.160034265,hardwood,2.211734714,line,2.319705716,college,13.24353419,pond,2.349174313,groundcover,7.849299177,family,3.562017474,family,17.0178926,landscape,0.118175313,historic,0.094661121,chateau
21,0.124301625,resources,0.115924333,atmospheric,0.159471541,infrastructure,1.555036216,woody,2.297413116,skyscraper,1.725775964,leaf,2.146829612,crop,16.05374208,cloud,3.573362514,zone,26.37781875,tree,0.114309931,steeple,0.092333561,waterway
22,0.111406523,table,0.113685041,chateau,0.191399662,window,8.163564139,environment,13.50421123,plaza,1.698168092,wilderness,2.088707318,cumulus,1.816998285,biome,3.574003035,riparian,4.38662688,cloud,0.1267296,environment,0.091309073,ruins
23,0.121919131,geological,0.112902335,place,0.181971753,wall,1.544470229,trail,3.333984731,pedestrian,55.30629818,natural,2.087849436,shed,1.815110298,fence,3.521198322,field,5.626687935,space,0.131366981,official,0.091825957,roof
24,0.119527076,spring,0.113134429,neighbourhood,2.094969344,tree,1.500456138,thoroughfare,1.778579877,flag,1.664855704,canal,2.075900931,walkway,1.81415905,trail,3.140357297,soil,5.631411001,public,0.127132985,chateau,0.102998289,environment
25,0.127318412,campus,0.11223515,field,0.174463478,waterway,6.689389885,road,3.439849805,campus,4.142100523,waterway,1.916064148,atmospheric,1.760501203,branch,2.702991762,farm,2.393331133,lot,0.125508591,residence,0.096557754,grassland
26,0.11669594,field,0.125102924,cloud,0.180719605,rural,17.79590742,natural,45.61869856,city,12.79842598,plant,1.911477703,bovine,17.24696866,environment,2.67711373,prairie,2.393932907,land,0.113876836,wall,0.106478458,space
27,0.117107595,body,0.124051387,winter,0.17535774,college,26.95829038,grass,5.471187113,transport,17.80788378,environment,1.914772747,grazing,2.748802006,wilderness,6.936479823,waterway,3.068769148,wilderness,0.123494631,stately,0.103959264,tower
28,0.126208404,steeple,0.119543101,rural,0.172181129,fitness,3.625600953,nature,1.483009751,travel,7.197560447,green,1.882922084,woody,41.25950786,natural,37.65412167,water,0.885991919,rock,0.123303858,town,0.102587562,street
29,0.12342888,byzantine,0.117843744,waterway,0.170362038,white,1.558440248,reserve,0.975566711,glass,1.386858223,fish,5.778050976,morning,39.00741739,grass,1.838303718,highland,12.84101808,natural,0.116864097,bank,0.100659825,gothic
30,0.999070052,building,0.123565916,land,0.173952834,eye,10.40441718,landscape,7.876476501,tourism,16.37808047,tree,18.98799078,botanical,28.23349728,landscape,5.207543267,reflection,7.938091472,water,0.130360729,body,0.098758844,site
31,0.93302006,architecture,0.12694362,grass,0.429359105,city,18.36828621,tree,4.830574291,roof,10.53175347,grass,46.04169247,landscape,8.641214304,vegetation,24.86658393,grass,11.65025079,sky,0.162062228,house,0.097461213,public
32,0.121831502,castle,0.132135057,natural,0.377520211,town,4.694945433,lawn,43.36631582,building,4.942718716,lawn,56.32045935,natural,13.50210153,plant,5.541169346,green,6.238921992,estate,0.130945805,home,0.10294323,natural
33,0.207269732,house,0.127830434,house,0.19844162,transport,4.753060967,spring,44.21740486,architecture,5.060919685,botany,42.79819943,garden,12.07546405,nature,5.258623317,pond,1.66925888,road,0.143291719,sky,0.099012724,brick
34,0.129538968,dome,0.12277672,stately,0.205721249,street,6.495765271,area,23.01515303,sky,7.6142786,sky,19.58027811,environment,21.95452356,area,19.09064617,sky,3.426609011,nature,0.134404944,estate,0.102509403,property
35,0.126474181,farm,0.122400264,environment,0.19187989,real,7.665411533,sky,14.50904827,property,3.857657344,cloud,12.2901719,park,22.40667661,tree,10.87971212,tree,3.76608467,property,0.131299141,classical,0.102311491,worship
36,0.127539037,residence,0.121813126,palace,0.186064034,settlement,7.444180617,house,17.86370164,landmark,3.56813229,land,20.45595255,botany,23.83863064,sky,6.024059441,cloud,2.936240078,architecture,0.135454285,landmark,0.102182282,estate
37,0.127412109,spire,0.122459424,landscape,0.185568134,human,4.812215578,water,10.16006658,tree,3.568953213,lot,13.5823253,cloud,6.249109047,reserve,4.366179944,lawn,,,0.139532219,water,0.100362945,settlement
38,0.133825859,home,0.120165042,residence,0.209656509,house,6.326575766,building,4.605336786,fountain,,,4.830972266,green,4.377792053,lawn,5.992736805,area,,,0.131717297,nature,0.100143074,neighbourhood
39,0.131092807,classical,0.122960313,tree,0.190361837,urban,6.819292188,architecture,6.623651295,estate,,,10.02922405,vegetation,,,,,,,0.133913876,architecture,0.099840069,cathedral
40,0.132337245,facade,0.120188477,water,0.193195262,area,4.189482404,property,5.698248138,house,,,27.04677733,tree,,,,,,,0.129497642,river,0.099332432,spire
41,0.128755044,human,0.120455295,sky,,,,,4.319361835,road,,,16.12274012,nature,,,,,,,,,0.099297936,landmark
42,0.130741745,landmark,0.120103501,landmark,,,,,,,,,29.80492776,sky,,,,,,,,,0.098304416,building
43,0.128714433,settlement,0.118299839,lot,,,,,,,,,10.05600193,reserve,,,,,,,,,,
44,0.127495079,medieval,0.118569666,home,,,,,,,,,15.32985144,area,,,,,,,,,,
