,"[Chinese, (Sim.)]_Freq","[Chinese, (Sim.)]_Term",[Danish]_Freq,[Danish]_Term,[Dutch]_Freq,[Dutch]_Term,[English]_Freq,[English]_Term,[Finnish]_Freq,[Finnish]_Term,[French]_Freq,[French]_Term,[German]_Freq,[German]_Term,[Italian]_Freq,[Italian]_Term,[Japanese]_Freq,[Japanese]_Term,[Norwegian]_Freq,[Norwegian]_Term,[Polish]_Freq,[Polish]_Term,[Portuguese]_Freq,[Portuguese]_Term,[Russian]_Freq,[Russian]_Term,[Spanish]_Freq,[Spanish]_Term,[Swedish]_Freq,[Swedish]_Term,[Turkish]_Freq,[Turkish]_Term
14,1.779985316,hotel,4.409555618,water,1.748415898,la,1640.837145,food,,,11.38786793,lund,1.919353409,size,34.80125321,lund,1.800150593,minutes,1.968556188,offers,0.167444574,place,1.849315719,delicious,0.922995116,sweden,1.960972694,variety,53.41196209,love,0.166824796,city
15,0.965018525,evening,4.404581039,decor,0.953572224,lots,154.0598697,people,,,3.646664135,swedish,1.883804935,got,4.140740568,historic,1.79665318,foot,1.972729413,popular,0.16541288,tasty,1.005168347,italian,4.832927352,restaurant,1.948649544,simple,47.6973732,cheap,0.158786976,nice
16,1.793586315,lund,4.328081244,big,0.96641823,menu,153.2797318,ve,,,13.2311296,restaurant,1.903376063,looking,13.43892614,center,0.984416415,visited,1.972312691,cuisine,0.16042666,food,0.985650321,located,0.928618255,cheap,1.953504254,thing,46.57869976,make,,
17,1.778764814,ordered,4.397565748,large,0.956046377,39,164.0461915,table,,,6.251922218,service,1.904677625,mitterer,3.854032157,stayed,1.78942755,center,1.977115772,la,,,0.985915831,old,0.929685298,quality,1.933070902,great,45.62025324,reasonable,,
18,0.973514796,store,4.324042044,tasty,0.958009724,place,148.5641925,prices,,,1.899139018,offers,1.904858102,pizzeria,36.61680395,good,0.974591336,american,1.989528071,surroundings,,,0.994349008,eat,0.924477051,eat,1.938386354,son,44.62253419,helpful,,
19,0.958738884,delicious,4.323366753,want,0.968273287,start,146.025151,ok,,,8.940925787,good,1.91526789,priced,3.444601715,quick,1.780324518,like,1.975732331,fancy,,,1.000266466,city,0.909633806,style,1.93048256,having,44.3114062,attentive,,
20,1.78583369,food,17.05276809,friendly,0.957899843,risotto,137.4540726,outside,,,1.909435448,italian,1.933862381,requests,3.442017923,austrian,0.96959286,lot,1.964343992,like,,,1.004393776,meal,2.476916125,food,1.93541911,extensive,73.6675399,exciting,,
21,0.146070674,come,7.156194203,just,0.970791393,bread,140.8790006,swedish,,,1.918214147,located,1.909991388,traveling,3.562417029,real,0.974905041,beer,1.960839752,quick,,,0.989565811,excellent,1.69507717,service,1.932026174,husband,41.12885815,pub,,
22,0.14303904,meet,3.752981834,attentive,0.961184543,portions,120.2424252,come,,,1.921072637,cuisine,1.88805379,napoli,3.444780361,opportunity,1.784902006,price,5.554728971,atmosphere,,,0.684053433,restaurants,1.706960353,good,2.837475279,small,37.34288089,close,,
23,0.165234792,ago,3.682125083,different,4.193404157,nice,120.6068039,expensive,,,1.885516276,visit,1.928279286,highest,10.3114522,staff,0.967850693,beautiful,3.731497099,little,,,1.012831067,space,0.935662932,staff,7.272823943,good,35.24349561,variety,,
24,0.149959034,came,3.67926637,dish,0.96743903,attentive,117.0068529,friends,,,2.761671299,welcome,1.8988525,frame,3.1656949,looks,0.964695768,despite,12.74899105,nice,,,0.991874663,beers,0.929860497,interior,1.928398607,nice,55.25546101,pleasant,,
25,0.156265037,printed,3.679733028,fine,0.950272008,operation,115.5451725,amazing,,,1.929574318,meal,1.908341267,ear,3.164718723,choose,0.966280065,available,16.33162974,food,,,0.145178245,charm,0.920160908,place,6.381233455,service,33.70910173,beautiful,,
26,0.151439187,accidentally,3.674660289,sweet,0.949337699,fast,112.1033382,definitely,,,1.891995207,meat,1.893632438,concept,3.165690164,taste,0.966646103,close,10.04696385,service,,,0.153480148,choices,0.923404457,beer,1.046830639,quality,33.39005348,plenty,,
27,0.146495036,dagens,3.679033053,ate,0.953473908,table,110.8641975,better,,,1.027937593,quality,1.897918966,tried,3.160043664,value,3.423961769,restaurant,1.971230938,excellent,,,0.163589029,arrived,0.924186287,delicious,2.828448865,dishes,33.11468724,list,,
28,0.146149297,excellent,3.594835003,slightly,1.774130688,great,110.6165359,pizzas,,,1.031581562,makes,1.892980312,wishes,3.16173522,money,0.956816327,near,1.963754728,lunch,,,0.150484683,swedish,0.925923241,great,1.050250133,price,33.02778795,amazingly,,
29,0.161975196,cooking,3.595115648,tastes,0.95005778,eat,107.1874948,portions,,,1.032399937,simple,2.778245875,prepared,3.157486629,recommended,0.965696013,fish,1.067726537,booked,,,0.1518059,hotel,0.138241393,ok,1.058885241,pizza,32.51086,liked,,
30,0.153936777,steak,9.998564878,wine,1.768203425,service,925.0854686,place,,,3.642057992,nice,11.50793314,delicious,5.519746028,beer,3.410529879,lund,2.872326613,fantastic,,,0.15761055,close,0.154364194,fried,4.631063772,excellent,421.0111924,cozy,,
31,0.151417903,lamb,31.32626855,really,1.747605479,good,793.0445025,service,,,3.657330657,excellent,6.262188114,prices,32.63763742,restaurant,2.601910534,station,7.299408909,good,,,0.617915847,lund,0.156515695,amazing,1.068702823,fast,1347.195155,nice,,
32,0.154884478,dinner,26.82276727,got,1.754942789,tasty,1476.209614,good,,,1.89790443,dish,17.52712958,good,20.58903519,food,0.973476354,menu,3.781797646,great,,,0.159016643,snacks,,,,,313.9073622,environment,,
33,0.153502789,ate,11.37306172,price,1.761228704,food,816.7779536,restaurant,,,1.911970672,fish,3.664324022,sweden,17.39015156,dinner,0.975883081,pasta,1.978855321,cozy,,,0.164426723,dessert,,,,,144.0476522,cooked,,
34,0.150334704,like,17.29513263,delicious,0.968370777,recommended,291.2194744,time,,,1.915391717,39,12.38357934,service,6.897283416,colleagues,0.974561593,sweden,1.976557235,restaurant,,,0.165939959,restaurant,,,,,139.3023847,choose,,
35,,,21.79776249,39,0.958631624,cozy,488.0626665,really,,,,,2.763413851,big,10.65557914,eat,0.974277928,people,,,,,0.163550001,place,,,,,992.481248,staff,,
36,,,29.62415671,nice,,,790.9020544,nice,,,,,9.759111963,restaurant,16.8278924,nice,0.975044652,good,,,,,,,,,,,89.0978482,ingredients,,
37,,,6.428072516,ok,,,338.4406915,best,,,,,6.249221312,small,9.692817373,quality,0.970928282,day,,,,,,,,,,,505.0634115,great,,
38,,,13.95993366,cozy,,,300.3222347,dinner,,,,,9.737886991,food,8.544075406,work,,,,,,,,,,,,,108.8358617,super,,
39,,,9.350975214,reasonable,,,274.595675,atmosphere,,,,,4.558911809,great,10.78472679,pizza,,,,,,,,,,,,,2451.842129,good,,
40,,,8.788980247,super,,,235.2743859,bit,,,,,3.635733455,dishes,12.95804461,dishes,,,,,,,,,,,,,778.1176559,service,,
41,,,8.641401536,small,,,659.8867845,lund,,,,,2.763931523,attentive,12.15536675,service,,,,,,,,,,,,,143.2823259,lovely,,
42,,,6.742016505,prices,,,273.1728247,just,,,,,5.40105046,nice,19.02059741,place,,,,,,,,,,,,,106.8733564,tasty,,
43,,,7.975391568,experience,,,211.2630151,eat,,,,,2.781586124,fine,5.526420814,say,,,,,,,,,,,,,1542.822513,food,,
44,,,7.074724384,lunch,,,264.5363972,tasty,,,,,3.656460397,excellent,5.246953992,environment,,,,,,,,,,,,,473.2405025,place,,
45,,,17.21464042,restaurant,,,332.2301005,menu,,,,,2.759491575,selection,5.244187934,menu,,,,,,,,,,,,,319.9392592,dishes,,
46,,,11.15424134,little,,,222.5896267,went,,,,,2.756624256,italian,5.100160677,welcoming,,,,,,,,,,,,,117.9259452,prices,,
47,,,13.57029194,place,,,286.4458494,excellent,,,,,1.922509645,eat,,,,,,,,,,,,,,,84.12605809,portions,,
48,,,8.48719742,menu,,,232.1248662,dishes,,,,,,,,,,,,,,,,,,,,,128.8601854,affordable,,
49,,,9.424403037,lund,,,231.9012976,like,,,,,,,,,,,,,,,,,,,,,150.919321,wine,,
50,,,,,,,238.7167238,delicious,,,,,,,,,,,,,,,,,,,,,111.6285451,selection,,
51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,294.2592907,menu,,
52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,147.5094176,beer,,
53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,275.6562468,little,,
54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,192.1764023,fantastic,,
55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,142.2708326,price,,
56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,135.733334,recommended,,
57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,332.6197016,lunch,,
58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,286.7414086,really,,
59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,381.1970917,restaurant,,
60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,154.9894526,fresh,,
61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,192.0805209,ate,,
62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,147.4275859,small,,
63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,186.7406714,pizza,,
64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,164.4978064,eat,,
65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,175.3521808,lund,,
66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,150.6327902,like,,
67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,150.6619486,just,,
